Training: 2023-10-28 15:28:49,202-rank_id: 0
Training: 2023-10-29 10:02:13,977-Speed 1104.83 samples/sec   Loss 7.4351   Epoch: 13   Global Step: 176400   Required: 30 hours
Training: 2023-10-29 10:02:32,003-Speed 1065.16 samples/sec   Loss 7.5980   Epoch: 13   Global Step: 176450   Required: 30 hours
Training: 2023-10-29 10:02:49,555-Speed 1094.00 samples/sec   Loss 7.5614   Epoch: 13   Global Step: 176500   Required: 30 hours
Training: 2023-10-29 10:03:07,827-Speed 1050.82 samples/sec   Loss 7.6007   Epoch: 13   Global Step: 176550   Required: 30 hours
Training: 2023-10-29 10:03:25,099-Speed 1111.70 samples/sec   Loss 7.5467   Epoch: 13   Global Step: 176600   Required: 30 hours
Training: 2023-10-29 10:03:41,891-Speed 1143.49 samples/sec   Loss 7.5024   Epoch: 13   Global Step: 176650   Required: 30 hours
Training: 2023-10-29 10:03:58,832-Speed 1133.41 samples/sec   Loss 7.7452   Epoch: 13   Global Step: 176700   Required: 30 hours
Training: 2023-10-29 10:04:16,354-Speed 1095.86 samples/sec   Loss 7.8738   Epoch: 13   Global Step: 176750   Required: 30 hours
Training: 2023-10-29 10:04:33,803-Speed 1100.41 samples/sec   Loss 7.5997   Epoch: 13   Global Step: 176800   Required: 30 hours
Training: 2023-10-29 10:04:51,408-Speed 1090.69 samples/sec   Loss 7.6367   Epoch: 13   Global Step: 176850   Required: 30 hours
Training: 2023-10-29 10:05:08,727-Speed 1108.63 samples/sec   Loss 7.9050   Epoch: 13   Global Step: 176900   Required: 30 hours
Training: 2023-10-29 10:05:26,150-Speed 1102.07 samples/sec   Loss 7.7016   Epoch: 13   Global Step: 176950   Required: 30 hours
Training: 2023-10-29 10:05:44,001-Speed 1075.64 samples/sec   Loss 7.7452   Epoch: 13   Global Step: 177000   Required: 30 hours
Training: 2023-10-29 10:06:01,528-Speed 1095.51 samples/sec   Loss 7.9223   Epoch: 13   Global Step: 177050   Required: 30 hours
Training: 2023-10-29 10:06:18,821-Speed 1110.37 samples/sec   Loss 7.7742   Epoch: 13   Global Step: 177100   Required: 30 hours
Training: 2023-10-29 10:06:36,805-Speed 1067.67 samples/sec   Loss 7.6796   Epoch: 13   Global Step: 177150   Required: 30 hours
Training: 2023-10-29 10:06:54,298-Speed 1097.67 samples/sec   Loss 7.5644   Epoch: 13   Global Step: 177200   Required: 30 hours
Training: 2023-10-29 10:07:11,919-Speed 1089.61 samples/sec   Loss 7.5837   Epoch: 13   Global Step: 177250   Required: 30 hours
Training: 2023-10-29 10:07:29,626-Speed 1084.43 samples/sec   Loss 7.7754   Epoch: 13   Global Step: 177300   Required: 29 hours
Training: 2023-10-29 10:07:47,385-Speed 1081.19 samples/sec   Loss 7.6932   Epoch: 13   Global Step: 177350   Required: 29 hours
Training: 2023-10-29 10:08:04,886-Speed 1097.14 samples/sec   Loss 7.6321   Epoch: 13   Global Step: 177400   Required: 29 hours
Training: 2023-10-29 10:08:22,304-Speed 1102.34 samples/sec   Loss 7.9244   Epoch: 13   Global Step: 177450   Required: 29 hours
Training: 2023-10-29 10:08:39,808-Speed 1097.00 samples/sec   Loss 7.9068   Epoch: 13   Global Step: 177500   Required: 29 hours
Training: 2023-10-29 10:08:57,456-Speed 1088.01 samples/sec   Loss 7.8214   Epoch: 13   Global Step: 177550   Required: 29 hours
Training: 2023-10-29 10:09:15,236-Speed 1079.88 samples/sec   Loss 7.8390   Epoch: 13   Global Step: 177600   Required: 29 hours
Training: 2023-10-29 10:09:32,844-Speed 1090.52 samples/sec   Loss 7.9449   Epoch: 13   Global Step: 177650   Required: 29 hours
Training: 2023-10-29 10:09:50,331-Speed 1098.02 samples/sec   Loss 7.8293   Epoch: 13   Global Step: 177700   Required: 29 hours
Training: 2023-10-29 10:10:08,060-Speed 1083.04 samples/sec   Loss 7.7496   Epoch: 13   Global Step: 177750   Required: 29 hours
Training: 2023-10-29 10:10:25,641-Speed 1092.15 samples/sec   Loss 7.7259   Epoch: 13   Global Step: 177800   Required: 29 hours
Training: 2023-10-29 10:10:42,837-Speed 1116.60 samples/sec   Loss 8.0201   Epoch: 13   Global Step: 177850   Required: 29 hours
Training: 2023-10-29 10:11:00,174-Speed 1107.51 samples/sec   Loss 7.7742   Epoch: 13   Global Step: 177900   Required: 29 hours
Training: 2023-10-29 10:11:17,166-Speed 1130.04 samples/sec   Loss 8.0255   Epoch: 13   Global Step: 177950   Required: 29 hours
Training: 2023-10-29 10:11:34,546-Speed 1104.81 samples/sec   Loss 7.6789   Epoch: 13   Global Step: 178000   Required: 29 hours
Training: 2023-10-29 10:11:51,772-Speed 1114.58 samples/sec   Loss 7.8317   Epoch: 13   Global Step: 178050   Required: 29 hours
Training: 2023-10-29 10:12:09,334-Speed 1093.37 samples/sec   Loss 7.9097   Epoch: 13   Global Step: 178100   Required: 29 hours
Training: 2023-10-29 10:12:27,183-Speed 1075.74 samples/sec   Loss 7.9138   Epoch: 13   Global Step: 178150   Required: 29 hours
Training: 2023-10-29 10:12:44,275-Speed 1123.44 samples/sec   Loss 7.8468   Epoch: 13   Global Step: 178200   Required: 29 hours
Training: 2023-10-29 10:13:02,064-Speed 1079.36 samples/sec   Loss 7.8393   Epoch: 13   Global Step: 178250   Required: 29 hours
Training: 2023-10-29 10:13:19,409-Speed 1107.00 samples/sec   Loss 7.9515   Epoch: 13   Global Step: 178300   Required: 29 hours
Training: 2023-10-29 10:13:36,684-Speed 1111.50 samples/sec   Loss 7.6953   Epoch: 13   Global Step: 178350   Required: 29 hours
Training: 2023-10-29 10:13:54,597-Speed 1071.97 samples/sec   Loss 7.8912   Epoch: 13   Global Step: 178400   Required: 29 hours
Training: 2023-10-29 10:14:12,102-Speed 1096.87 samples/sec   Loss 7.8021   Epoch: 13   Global Step: 178450   Required: 29 hours
Training: 2023-10-29 10:14:29,433-Speed 1107.89 samples/sec   Loss 7.9367   Epoch: 13   Global Step: 178500   Required: 29 hours
Training: 2023-10-29 10:14:47,108-Speed 1086.37 samples/sec   Loss 7.9344   Epoch: 13   Global Step: 178550   Required: 29 hours
Training: 2023-10-29 10:15:04,725-Speed 1089.95 samples/sec   Loss 7.9277   Epoch: 13   Global Step: 178600   Required: 29 hours
Training: 2023-10-29 10:15:22,003-Speed 1111.27 samples/sec   Loss 7.9862   Epoch: 13   Global Step: 178650   Required: 29 hours
Training: 2023-10-29 10:15:39,494-Speed 1097.78 samples/sec   Loss 7.8414   Epoch: 13   Global Step: 178700   Required: 29 hours
Training: 2023-10-29 10:15:56,659-Speed 1118.61 samples/sec   Loss 7.8174   Epoch: 13   Global Step: 178750   Required: 29 hours
Training: 2023-10-29 10:16:14,048-Speed 1104.23 samples/sec   Loss 7.8581   Epoch: 13   Global Step: 178800   Required: 29 hours
Training: 2023-10-29 10:16:31,424-Speed 1105.03 samples/sec   Loss 8.0151   Epoch: 13   Global Step: 178850   Required: 29 hours
Training: 2023-10-29 10:16:49,052-Speed 1089.20 samples/sec   Loss 8.0005   Epoch: 13   Global Step: 178900   Required: 29 hours
Training: 2023-10-29 10:17:06,504-Speed 1100.28 samples/sec   Loss 7.9040   Epoch: 13   Global Step: 178950   Required: 29 hours
Training: 2023-10-29 10:17:24,444-Speed 1070.28 samples/sec   Loss 7.7243   Epoch: 13   Global Step: 179000   Required: 29 hours
Training: 2023-10-29 10:17:41,653-Speed 1115.77 samples/sec   Loss 7.9450   Epoch: 13   Global Step: 179050   Required: 29 hours
Training: 2023-10-29 10:17:59,247-Speed 1091.41 samples/sec   Loss 7.9887   Epoch: 13   Global Step: 179100   Required: 29 hours
Training: 2023-10-29 10:18:16,623-Speed 1105.04 samples/sec   Loss 8.0092   Epoch: 13   Global Step: 179150   Required: 29 hours
Training: 2023-10-29 10:18:34,412-Speed 1079.34 samples/sec   Loss 8.0502   Epoch: 13   Global Step: 179200   Required: 29 hours
Training: 2023-10-29 10:18:51,878-Speed 1099.39 samples/sec   Loss 8.1113   Epoch: 13   Global Step: 179250   Required: 29 hours
Training: 2023-10-29 10:19:09,286-Speed 1103.01 samples/sec   Loss 8.0510   Epoch: 13   Global Step: 179300   Required: 29 hours
Training: 2023-10-29 10:19:26,494-Speed 1115.79 samples/sec   Loss 7.8572   Epoch: 13   Global Step: 179350   Required: 29 hours
Training: 2023-10-29 10:19:43,938-Speed 1100.77 samples/sec   Loss 7.8697   Epoch: 13   Global Step: 179400   Required: 29 hours
Training: 2023-10-29 10:20:01,052-Speed 1121.94 samples/sec   Loss 7.8936   Epoch: 13   Global Step: 179450   Required: 29 hours
Training: 2023-10-29 10:20:18,475-Speed 1102.07 samples/sec   Loss 8.1278   Epoch: 13   Global Step: 179500   Required: 29 hours
Training: 2023-10-29 10:20:35,422-Speed 1132.99 samples/sec   Loss 7.9391   Epoch: 13   Global Step: 179550   Required: 29 hours
Training: 2023-10-29 10:20:53,131-Speed 1084.23 samples/sec   Loss 8.0233   Epoch: 13   Global Step: 179600   Required: 29 hours
Training: 2023-10-29 10:21:10,957-Speed 1077.18 samples/sec   Loss 7.9879   Epoch: 13   Global Step: 179650   Required: 29 hours
Training: 2023-10-29 10:21:28,711-Speed 1081.52 samples/sec   Loss 8.0661   Epoch: 13   Global Step: 179700   Required: 29 hours
Training: 2023-10-29 10:21:45,884-Speed 1118.05 samples/sec   Loss 8.1795   Epoch: 13   Global Step: 179750   Required: 29 hours
Training: 2023-10-29 10:22:03,042-Speed 1119.13 samples/sec   Loss 8.1301   Epoch: 13   Global Step: 179800   Required: 29 hours
Training: 2023-10-29 10:22:20,357-Speed 1108.88 samples/sec   Loss 8.1404   Epoch: 13   Global Step: 179850   Required: 29 hours
Training: 2023-10-29 10:22:37,647-Speed 1110.56 samples/sec   Loss 8.0548   Epoch: 13   Global Step: 179900   Required: 29 hours
Training: 2023-10-29 10:22:54,694-Speed 1126.34 samples/sec   Loss 8.3517   Epoch: 13   Global Step: 179950   Required: 29 hours
Training: 2023-10-29 10:23:12,869-Speed 1056.48 samples/sec   Loss 8.1318   Epoch: 13   Global Step: 180000   Required: 29 hours
Training: 2023-10-29 10:23:30,056-Speed 1117.27 samples/sec   Loss 7.9946   Epoch: 13   Global Step: 180050   Required: 29 hours
Training: 2023-10-29 10:23:47,691-Speed 1088.77 samples/sec   Loss 8.1394   Epoch: 13   Global Step: 180100   Required: 29 hours
Training: 2023-10-29 10:24:04,985-Speed 1110.34 samples/sec   Loss 8.4262   Epoch: 13   Global Step: 180150   Required: 29 hours
Training: 2023-10-29 10:24:22,313-Speed 1108.06 samples/sec   Loss 8.1507   Epoch: 13   Global Step: 180200   Required: 29 hours
Training: 2023-10-29 10:24:39,758-Speed 1100.68 samples/sec   Loss 8.0578   Epoch: 13   Global Step: 180250   Required: 29 hours
Training: 2023-10-29 10:24:57,339-Speed 1092.15 samples/sec   Loss 8.1144   Epoch: 13   Global Step: 180300   Required: 29 hours
Training: 2023-10-29 10:25:14,783-Speed 1100.74 samples/sec   Loss 8.0568   Epoch: 13   Global Step: 180350   Required: 29 hours
Training: 2023-10-29 10:25:32,011-Speed 1114.55 samples/sec   Loss 8.3838   Epoch: 13   Global Step: 180400   Required: 29 hours
Training: 2023-10-29 10:25:49,307-Speed 1110.17 samples/sec   Loss 8.0388   Epoch: 13   Global Step: 180450   Required: 29 hours
Training: 2023-10-29 10:26:06,546-Speed 1113.80 samples/sec   Loss 8.3066   Epoch: 13   Global Step: 180500   Required: 29 hours
Training: 2023-10-29 10:26:23,615-Speed 1124.93 samples/sec   Loss 8.1736   Epoch: 13   Global Step: 180550   Required: 29 hours
Training: 2023-10-29 10:26:40,952-Speed 1107.50 samples/sec   Loss 8.1538   Epoch: 13   Global Step: 180600   Required: 29 hours
Training: 2023-10-29 10:26:58,417-Speed 1099.46 samples/sec   Loss 8.1810   Epoch: 13   Global Step: 180650   Required: 29 hours
Training: 2023-10-29 10:27:15,785-Speed 1105.53 samples/sec   Loss 7.9859   Epoch: 13   Global Step: 180700   Required: 29 hours
Training: 2023-10-29 10:27:33,398-Speed 1090.16 samples/sec   Loss 8.1217   Epoch: 13   Global Step: 180750   Required: 29 hours
Training: 2023-10-29 10:27:51,411-Speed 1065.90 samples/sec   Loss 8.1472   Epoch: 13   Global Step: 180800   Required: 29 hours
Training: 2023-10-29 10:28:08,819-Speed 1103.00 samples/sec   Loss 8.0661   Epoch: 13   Global Step: 180850   Required: 29 hours
Training: 2023-10-29 10:28:26,166-Speed 1106.91 samples/sec   Loss 7.9375   Epoch: 13   Global Step: 180900   Required: 29 hours
Training: 2023-10-29 10:28:43,894-Speed 1083.12 samples/sec   Loss 8.1503   Epoch: 13   Global Step: 180950   Required: 29 hours
Training: 2023-10-29 10:29:01,482-Speed 1091.65 samples/sec   Loss 8.1073   Epoch: 13   Global Step: 181000   Required: 29 hours
Training: 2023-10-29 10:29:18,748-Speed 1112.11 samples/sec   Loss 7.9252   Epoch: 13   Global Step: 181050   Required: 29 hours
Training: 2023-10-29 10:29:36,164-Speed 1102.49 samples/sec   Loss 8.1456   Epoch: 13   Global Step: 181100   Required: 29 hours
Training: 2023-10-29 10:29:53,614-Speed 1100.34 samples/sec   Loss 8.0491   Epoch: 13   Global Step: 181150   Required: 29 hours
Training: 2023-10-29 10:30:11,403-Speed 1079.41 samples/sec   Loss 8.3393   Epoch: 13   Global Step: 181200   Required: 29 hours
Training: 2023-10-29 10:30:28,784-Speed 1104.71 samples/sec   Loss 7.8781   Epoch: 13   Global Step: 181250   Required: 29 hours
Training: 2023-10-29 10:30:46,112-Speed 1108.07 samples/sec   Loss 8.3436   Epoch: 13   Global Step: 181300   Required: 29 hours
Training: 2023-10-29 10:31:03,618-Speed 1096.86 samples/sec   Loss 8.1533   Epoch: 13   Global Step: 181350   Required: 29 hours
Training: 2023-10-29 10:31:21,266-Speed 1087.98 samples/sec   Loss 8.1541   Epoch: 13   Global Step: 181400   Required: 29 hours
Training: 2023-10-29 10:31:38,729-Speed 1099.53 samples/sec   Loss 8.0819   Epoch: 13   Global Step: 181450   Required: 29 hours
Training: 2023-10-29 10:31:55,750-Speed 1128.07 samples/sec   Loss 8.3427   Epoch: 13   Global Step: 181500   Required: 29 hours
Training: 2023-10-29 10:32:13,140-Speed 1104.15 samples/sec   Loss 8.1133   Epoch: 13   Global Step: 181550   Required: 29 hours
Training: 2023-10-29 10:32:30,137-Speed 1129.71 samples/sec   Loss 8.1932   Epoch: 13   Global Step: 181600   Required: 29 hours
Training: 2023-10-29 10:32:47,447-Speed 1109.22 samples/sec   Loss 8.2892   Epoch: 13   Global Step: 181650   Required: 29 hours
Training: 2023-10-29 10:33:04,672-Speed 1114.71 samples/sec   Loss 8.2106   Epoch: 13   Global Step: 181700   Required: 29 hours
Training: 2023-10-29 10:33:21,940-Speed 1111.97 samples/sec   Loss 8.1269   Epoch: 13   Global Step: 181750   Required: 29 hours
Training: 2023-10-29 10:33:39,316-Speed 1105.06 samples/sec   Loss 8.1449   Epoch: 13   Global Step: 181800   Required: 29 hours
Training: 2023-10-29 10:33:57,585-Speed 1051.02 samples/sec   Loss 8.1575   Epoch: 13   Global Step: 181850   Required: 29 hours
Training: 2023-10-29 10:34:15,145-Speed 1093.42 samples/sec   Loss 7.9719   Epoch: 13   Global Step: 181900   Required: 29 hours
Training: 2023-10-29 10:34:32,419-Speed 1111.52 samples/sec   Loss 8.1689   Epoch: 13   Global Step: 181950   Required: 29 hours
Training: 2023-10-29 10:35:09,394-[lfw][181952]XNorm: 2.530890
Training: 2023-10-29 10:35:09,394-[lfw][181952]Accuracy-Flip: 0.99517+-0.00353
Training: 2023-10-29 10:35:09,394-[lfw][181952]Accuracy-Highest: 0.99667
Training: 2023-10-29 10:35:43,985-[calfw][181952]XNorm: 2.514149
Training: 2023-10-29 10:35:43,985-[calfw][181952]Accuracy-Flip: 0.95450+-0.01162
Training: 2023-10-29 10:35:43,985-[calfw][181952]Accuracy-Highest: 0.95567
Training: 2023-10-29 10:36:17,369-[cplfw][181952]XNorm: 2.434633
Training: 2023-10-29 10:36:17,369-[cplfw][181952]Accuracy-Flip: 0.88533+-0.01516
Training: 2023-10-29 10:36:17,369-[cplfw][181952]Accuracy-Highest: 0.89400
Training: 2023-10-29 10:36:54,142-[cfp_fp][181952]XNorm: 2.407882
Training: 2023-10-29 10:36:54,142-[cfp_fp][181952]Accuracy-Flip: 0.95986+-0.00809
Training: 2023-10-29 10:36:54,142-[cfp_fp][181952]Accuracy-Highest: 0.95986
Training: 2023-10-29 10:37:25,907-[agedb_30][181952]XNorm: 2.497170
Training: 2023-10-29 10:37:25,907-[agedb_30][181952]Accuracy-Flip: 0.95950+-0.00931
Training: 2023-10-29 10:37:25,907-[agedb_30][181952]Accuracy-Highest: 0.96317
Training: 2023-10-29 10:37:42,612-Speed 100.95 samples/sec   Loss 8.1460   Epoch: 13   Global Step: 182000   Required: 29 hours
Training: 2023-10-29 10:38:00,308-Speed 1085.06 samples/sec   Loss 8.0220   Epoch: 13   Global Step: 182050   Required: 29 hours
Training: 2023-10-29 10:38:18,010-Speed 1084.68 samples/sec   Loss 8.0960   Epoch: 13   Global Step: 182100   Required: 29 hours
Training: 2023-10-29 10:38:35,964-Speed 1069.49 samples/sec   Loss 8.1951   Epoch: 13   Global Step: 182150   Required: 29 hours
Training: 2023-10-29 10:38:53,944-Speed 1067.89 samples/sec   Loss 8.1446   Epoch: 13   Global Step: 182200   Required: 29 hours
Training: 2023-10-29 10:39:11,705-Speed 1081.11 samples/sec   Loss 8.3261   Epoch: 13   Global Step: 182250   Required: 29 hours
Training: 2023-10-29 10:39:29,472-Speed 1080.69 samples/sec   Loss 8.0237   Epoch: 13   Global Step: 182300   Required: 29 hours
Training: 2023-10-29 10:39:47,021-Speed 1094.13 samples/sec   Loss 8.2608   Epoch: 13   Global Step: 182350   Required: 29 hours
Training: 2023-10-29 10:40:04,730-Speed 1084.30 samples/sec   Loss 8.1061   Epoch: 13   Global Step: 182400   Required: 29 hours
Training: 2023-10-29 10:40:21,986-Speed 1112.66 samples/sec   Loss 8.1867   Epoch: 13   Global Step: 182450   Required: 29 hours
Training: 2023-10-29 10:40:39,073-Speed 1123.75 samples/sec   Loss 8.1852   Epoch: 13   Global Step: 182500   Required: 29 hours
Training: 2023-10-29 10:40:56,267-Speed 1116.76 samples/sec   Loss 8.0612   Epoch: 13   Global Step: 182550   Required: 29 hours
Training: 2023-10-29 10:41:14,173-Speed 1072.29 samples/sec   Loss 7.9816   Epoch: 13   Global Step: 182600   Required: 29 hours
Training: 2023-10-29 10:41:31,639-Speed 1099.40 samples/sec   Loss 8.0425   Epoch: 13   Global Step: 182650   Required: 29 hours
Training: 2023-10-29 10:41:48,971-Speed 1107.83 samples/sec   Loss 8.2198   Epoch: 13   Global Step: 182700   Required: 29 hours
Training: 2023-10-29 10:42:06,299-Speed 1108.10 samples/sec   Loss 7.9727   Epoch: 13   Global Step: 182750   Required: 29 hours
Training: 2023-10-29 10:42:24,538-Speed 1052.75 samples/sec   Loss 8.0961   Epoch: 13   Global Step: 182800   Required: 29 hours
Training: 2023-10-29 10:42:41,542-Speed 1129.23 samples/sec   Loss 8.0406   Epoch: 13   Global Step: 182850   Required: 29 hours
Training: 2023-10-29 10:42:58,933-Speed 1104.09 samples/sec   Loss 7.9806   Epoch: 13   Global Step: 182900   Required: 29 hours
Training: 2023-10-29 10:43:16,385-Speed 1100.24 samples/sec   Loss 8.1551   Epoch: 13   Global Step: 182950   Required: 29 hours
Training: 2023-10-29 10:43:33,721-Speed 1107.60 samples/sec   Loss 8.0050   Epoch: 13   Global Step: 183000   Required: 29 hours
Training: 2023-10-29 10:43:51,058-Speed 1107.48 samples/sec   Loss 8.2886   Epoch: 13   Global Step: 183050   Required: 29 hours
Training: 2023-10-29 10:44:08,619-Speed 1093.44 samples/sec   Loss 8.2500   Epoch: 13   Global Step: 183100   Required: 29 hours
Training: 2023-10-29 10:44:26,197-Speed 1092.28 samples/sec   Loss 8.1807   Epoch: 13   Global Step: 183150   Required: 29 hours
Training: 2023-10-29 10:44:43,401-Speed 1116.11 samples/sec   Loss 8.2760   Epoch: 13   Global Step: 183200   Required: 29 hours
Training: 2023-10-29 10:45:01,164-Speed 1080.95 samples/sec   Loss 8.4002   Epoch: 13   Global Step: 183250   Required: 29 hours
Training: 2023-10-29 10:45:18,577-Speed 1102.71 samples/sec   Loss 8.2740   Epoch: 13   Global Step: 183300   Required: 29 hours
Training: 2023-10-29 10:45:35,872-Speed 1110.19 samples/sec   Loss 7.9750   Epoch: 13   Global Step: 183350   Required: 29 hours
Training: 2023-10-29 10:45:53,060-Speed 1117.17 samples/sec   Loss 8.0825   Epoch: 13   Global Step: 183400   Required: 29 hours
Training: 2023-10-29 10:46:09,977-Speed 1134.97 samples/sec   Loss 8.0424   Epoch: 13   Global Step: 183450   Required: 29 hours
Training: 2023-10-29 10:46:27,222-Speed 1113.48 samples/sec   Loss 8.1825   Epoch: 13   Global Step: 183500   Required: 29 hours
Training: 2023-10-29 10:46:43,962-Speed 1147.03 samples/sec   Loss 8.3888   Epoch: 13   Global Step: 183550   Required: 29 hours
Training: 2023-10-29 10:47:01,201-Speed 1113.82 samples/sec   Loss 8.1386   Epoch: 13   Global Step: 183600   Required: 29 hours
Training: 2023-10-29 10:47:18,443-Speed 1113.62 samples/sec   Loss 8.0731   Epoch: 13   Global Step: 183650   Required: 29 hours
Training: 2023-10-29 10:47:35,394-Speed 1132.79 samples/sec   Loss 8.2134   Epoch: 13   Global Step: 183700   Required: 29 hours
Training: 2023-10-29 10:47:52,626-Speed 1114.22 samples/sec   Loss 8.1926   Epoch: 13   Global Step: 183750   Required: 29 hours
Training: 2023-10-29 10:48:09,933-Speed 1109.46 samples/sec   Loss 8.0978   Epoch: 13   Global Step: 183800   Required: 29 hours
Training: 2023-10-29 10:48:28,071-Speed 1058.60 samples/sec   Loss 8.1481   Epoch: 13   Global Step: 183850   Required: 29 hours
Training: 2023-10-29 10:48:45,109-Speed 1127.00 samples/sec   Loss 8.3304   Epoch: 13   Global Step: 183900   Required: 29 hours
Training: 2023-10-29 10:49:02,889-Speed 1079.93 samples/sec   Loss 8.2706   Epoch: 13   Global Step: 183950   Required: 29 hours
Training: 2023-10-29 10:49:20,641-Speed 1081.65 samples/sec   Loss 8.3402   Epoch: 13   Global Step: 184000   Required: 29 hours
Training: 2023-10-29 10:49:38,063-Speed 1102.09 samples/sec   Loss 8.1497   Epoch: 13   Global Step: 184050   Required: 29 hours
Training: 2023-10-29 10:49:55,359-Speed 1110.16 samples/sec   Loss 8.1653   Epoch: 13   Global Step: 184100   Required: 29 hours
Training: 2023-10-29 10:50:12,758-Speed 1103.57 samples/sec   Loss 8.0831   Epoch: 13   Global Step: 184150   Required: 29 hours
Training: 2023-10-29 10:50:30,447-Speed 1085.47 samples/sec   Loss 8.0929   Epoch: 13   Global Step: 184200   Required: 29 hours
Training: 2023-10-29 10:50:47,596-Speed 1119.69 samples/sec   Loss 8.1572   Epoch: 13   Global Step: 184250   Required: 29 hours
Training: 2023-10-29 10:51:05,048-Speed 1100.21 samples/sec   Loss 8.2535   Epoch: 13   Global Step: 184300   Required: 29 hours
Training: 2023-10-29 10:51:22,299-Speed 1113.09 samples/sec   Loss 7.9512   Epoch: 13   Global Step: 184350   Required: 29 hours
Training: 2023-10-29 10:51:39,406-Speed 1122.38 samples/sec   Loss 8.2248   Epoch: 13   Global Step: 184400   Required: 29 hours
Training: 2023-10-29 10:51:56,781-Speed 1105.12 samples/sec   Loss 8.0305   Epoch: 13   Global Step: 184450   Required: 29 hours
Training: 2023-10-29 10:52:14,107-Speed 1108.24 samples/sec   Loss 8.2537   Epoch: 13   Global Step: 184500   Required: 29 hours
Training: 2023-10-29 10:52:31,198-Speed 1123.48 samples/sec   Loss 8.3053   Epoch: 13   Global Step: 184550   Required: 29 hours
Training: 2023-10-29 10:52:48,562-Speed 1105.82 samples/sec   Loss 8.2816   Epoch: 13   Global Step: 184600   Required: 29 hours
Training: 2023-10-29 10:53:06,050-Speed 1097.95 samples/sec   Loss 8.2927   Epoch: 13   Global Step: 184650   Required: 29 hours
Training: 2023-10-29 10:53:23,362-Speed 1109.10 samples/sec   Loss 8.1736   Epoch: 13   Global Step: 184700   Required: 29 hours
Training: 2023-10-29 10:53:40,861-Speed 1097.26 samples/sec   Loss 8.1619   Epoch: 13   Global Step: 184750   Required: 29 hours
Training: 2023-10-29 10:53:58,527-Speed 1086.94 samples/sec   Loss 8.2944   Epoch: 13   Global Step: 184800   Required: 29 hours
Training: 2023-10-29 10:54:16,482-Speed 1069.37 samples/sec   Loss 8.1886   Epoch: 13   Global Step: 184850   Required: 29 hours
Training: 2023-10-29 10:54:33,803-Speed 1108.59 samples/sec   Loss 8.4047   Epoch: 13   Global Step: 184900   Required: 29 hours
Training: 2023-10-29 10:54:51,188-Speed 1104.47 samples/sec   Loss 8.1161   Epoch: 13   Global Step: 184950   Required: 29 hours
Training: 2023-10-29 10:55:08,603-Speed 1102.57 samples/sec   Loss 8.4213   Epoch: 13   Global Step: 185000   Required: 29 hours
Training: 2023-10-29 10:55:26,053-Speed 1100.37 samples/sec   Loss 8.0893   Epoch: 13   Global Step: 185050   Required: 29 hours
Training: 2023-10-29 10:55:43,490-Speed 1101.15 samples/sec   Loss 8.4147   Epoch: 13   Global Step: 185100   Required: 29 hours
Training: 2023-10-29 10:56:00,658-Speed 1118.43 samples/sec   Loss 8.1638   Epoch: 13   Global Step: 185150   Required: 29 hours
Training: 2023-10-29 10:56:18,245-Speed 1091.78 samples/sec   Loss 8.1069   Epoch: 13   Global Step: 185200   Required: 29 hours
Training: 2023-10-29 10:56:35,590-Speed 1107.04 samples/sec   Loss 8.3241   Epoch: 13   Global Step: 185250   Required: 29 hours
Training: 2023-10-29 10:56:52,772-Speed 1117.52 samples/sec   Loss 8.1256   Epoch: 13   Global Step: 185300   Required: 29 hours
Training: 2023-10-29 10:57:10,059-Speed 1110.68 samples/sec   Loss 8.2074   Epoch: 13   Global Step: 185350   Required: 29 hours
Training: 2023-10-29 10:57:27,693-Speed 1088.87 samples/sec   Loss 8.2009   Epoch: 13   Global Step: 185400   Required: 29 hours
Training: 2023-10-29 10:57:45,135-Speed 1100.88 samples/sec   Loss 7.9010   Epoch: 13   Global Step: 185450   Required: 29 hours
Training: 2023-10-29 10:58:02,396-Speed 1112.37 samples/sec   Loss 8.2205   Epoch: 13   Global Step: 185500   Required: 29 hours
Training: 2023-10-29 10:58:19,931-Speed 1095.02 samples/sec   Loss 8.1063   Epoch: 13   Global Step: 185550   Required: 29 hours
Training: 2023-10-29 10:58:37,000-Speed 1124.94 samples/sec   Loss 8.1904   Epoch: 13   Global Step: 185600   Required: 29 hours
Training: 2023-10-29 10:58:54,591-Speed 1091.49 samples/sec   Loss 8.3383   Epoch: 13   Global Step: 185650   Required: 29 hours
Training: 2023-10-29 10:59:12,230-Speed 1088.58 samples/sec   Loss 8.1873   Epoch: 13   Global Step: 185700   Required: 29 hours
Training: 2023-10-29 10:59:29,692-Speed 1099.61 samples/sec   Loss 8.2149   Epoch: 13   Global Step: 185750   Required: 29 hours
Training: 2023-10-29 10:59:46,500-Speed 1142.33 samples/sec   Loss 8.0855   Epoch: 13   Global Step: 185800   Required: 29 hours
Training: 2023-10-29 11:00:03,765-Speed 1112.15 samples/sec   Loss 8.1805   Epoch: 13   Global Step: 185850   Required: 29 hours
Training: 2023-10-29 11:00:21,079-Speed 1109.03 samples/sec   Loss 8.2980   Epoch: 13   Global Step: 185900   Required: 29 hours
Training: 2023-10-29 11:00:38,583-Speed 1096.95 samples/sec   Loss 8.1710   Epoch: 13   Global Step: 185950   Required: 29 hours
