Training: 2023-10-31 13:29:30,981-rank_id: 0
Training: 2023-11-01 19:06:00,688-Speed 1139.11 samples/sec   Loss 5.9680   Epoch: 21   Global Step: 286650   Required: 18 hours
Training: 2023-11-01 19:06:17,476-Speed 1143.70 samples/sec   Loss 5.9348   Epoch: 21   Global Step: 286700   Required: 18 hours
Training: 2023-11-01 19:06:34,681-Speed 1116.00 samples/sec   Loss 5.9190   Epoch: 21   Global Step: 286750   Required: 18 hours
Training: 2023-11-01 19:06:51,615-Speed 1133.91 samples/sec   Loss 5.9015   Epoch: 21   Global Step: 286800   Required: 18 hours
Training: 2023-11-01 19:07:08,411-Speed 1143.18 samples/sec   Loss 5.7493   Epoch: 21   Global Step: 286850   Required: 18 hours
Training: 2023-11-01 19:07:25,292-Speed 1137.43 samples/sec   Loss 6.1004   Epoch: 21   Global Step: 286900   Required: 18 hours
Training: 2023-11-01 19:07:42,316-Speed 1127.91 samples/sec   Loss 5.8648   Epoch: 21   Global Step: 286950   Required: 18 hours
Training: 2023-11-01 19:07:59,494-Speed 1117.80 samples/sec   Loss 5.9398   Epoch: 21   Global Step: 287000   Required: 18 hours
Training: 2023-11-01 19:08:16,279-Speed 1143.93 samples/sec   Loss 5.8706   Epoch: 21   Global Step: 287050   Required: 18 hours
Training: 2023-11-01 19:08:33,018-Speed 1147.11 samples/sec   Loss 5.8861   Epoch: 21   Global Step: 287100   Required: 18 hours
Training: 2023-11-01 19:08:50,377-Speed 1106.10 samples/sec   Loss 5.9911   Epoch: 21   Global Step: 287150   Required: 18 hours
Training: 2023-11-01 19:09:07,147-Speed 1144.96 samples/sec   Loss 5.7631   Epoch: 21   Global Step: 287200   Required: 18 hours
Training: 2023-11-01 19:09:23,781-Speed 1154.36 samples/sec   Loss 5.9211   Epoch: 21   Global Step: 287250   Required: 18 hours
Training: 2023-11-01 19:09:40,576-Speed 1143.27 samples/sec   Loss 5.8020   Epoch: 21   Global Step: 287300   Required: 18 hours
Training: 2023-11-01 19:09:57,733-Speed 1119.14 samples/sec   Loss 5.9398   Epoch: 21   Global Step: 287350   Required: 18 hours
Training: 2023-11-01 19:10:14,629-Speed 1136.41 samples/sec   Loss 5.8529   Epoch: 21   Global Step: 287400   Required: 18 hours
Training: 2023-11-01 19:10:31,624-Speed 1129.83 samples/sec   Loss 5.9935   Epoch: 21   Global Step: 287450   Required: 18 hours
Training: 2023-11-01 19:10:48,495-Speed 1138.10 samples/sec   Loss 5.7923   Epoch: 21   Global Step: 287500   Required: 18 hours
Training: 2023-11-01 19:11:05,463-Speed 1131.63 samples/sec   Loss 6.0680   Epoch: 21   Global Step: 287550   Required: 18 hours
Training: 2023-11-01 19:11:22,526-Speed 1125.34 samples/sec   Loss 5.8541   Epoch: 21   Global Step: 287600   Required: 18 hours
Training: 2023-11-01 19:11:39,378-Speed 1139.33 samples/sec   Loss 5.8807   Epoch: 21   Global Step: 287650   Required: 18 hours
Training: 2023-11-01 19:11:56,329-Speed 1132.75 samples/sec   Loss 5.9079   Epoch: 21   Global Step: 287700   Required: 18 hours
Training: 2023-11-01 19:12:13,287-Speed 1132.28 samples/sec   Loss 5.8718   Epoch: 21   Global Step: 287750   Required: 18 hours
Training: 2023-11-01 19:12:30,518-Speed 1114.37 samples/sec   Loss 5.8520   Epoch: 21   Global Step: 287800   Required: 18 hours
Training: 2023-11-01 19:12:47,712-Speed 1116.76 samples/sec   Loss 5.9112   Epoch: 21   Global Step: 287850   Required: 18 hours
Training: 2023-11-01 19:13:04,531-Speed 1141.65 samples/sec   Loss 5.7732   Epoch: 21   Global Step: 287900   Required: 18 hours
Training: 2023-11-01 19:13:21,895-Speed 1105.80 samples/sec   Loss 5.8136   Epoch: 21   Global Step: 287950   Required: 18 hours
Training: 2023-11-01 19:13:38,715-Speed 1141.55 samples/sec   Loss 5.8328   Epoch: 21   Global Step: 288000   Required: 18 hours
Training: 2023-11-01 19:13:56,062-Speed 1106.91 samples/sec   Loss 5.8189   Epoch: 21   Global Step: 288050   Required: 18 hours
Training: 2023-11-01 19:14:12,770-Speed 1149.22 samples/sec   Loss 5.9738   Epoch: 21   Global Step: 288100   Required: 18 hours
Training: 2023-11-01 19:14:29,670-Speed 1136.18 samples/sec   Loss 5.9903   Epoch: 21   Global Step: 288150   Required: 18 hours
Training: 2023-11-01 19:14:47,089-Speed 1102.34 samples/sec   Loss 6.0147   Epoch: 21   Global Step: 288200   Required: 18 hours
Training: 2023-11-01 19:15:04,490-Speed 1103.46 samples/sec   Loss 5.7348   Epoch: 21   Global Step: 288250   Required: 18 hours
Training: 2023-11-01 19:15:22,108-Speed 1089.87 samples/sec   Loss 5.8980   Epoch: 21   Global Step: 288300   Required: 18 hours
Training: 2023-11-01 19:15:39,079-Speed 1131.42 samples/sec   Loss 5.8909   Epoch: 21   Global Step: 288350   Required: 18 hours
Training: 2023-11-01 19:15:55,861-Speed 1144.18 samples/sec   Loss 5.9700   Epoch: 21   Global Step: 288400   Required: 18 hours
Training: 2023-11-01 19:16:12,596-Speed 1147.39 samples/sec   Loss 5.7820   Epoch: 21   Global Step: 288450   Required: 18 hours
Training: 2023-11-01 19:16:29,414-Speed 1141.76 samples/sec   Loss 5.8883   Epoch: 21   Global Step: 288500   Required: 18 hours
Training: 2023-11-01 19:16:46,741-Speed 1108.13 samples/sec   Loss 5.8714   Epoch: 21   Global Step: 288550   Required: 18 hours
Training: 2023-11-01 19:17:03,564-Speed 1141.38 samples/sec   Loss 5.8717   Epoch: 21   Global Step: 288600   Required: 18 hours
Training: 2023-11-01 19:17:20,538-Speed 1131.18 samples/sec   Loss 5.9545   Epoch: 21   Global Step: 288650   Required: 18 hours
Training: 2023-11-01 19:17:37,381-Speed 1140.02 samples/sec   Loss 5.8559   Epoch: 21   Global Step: 288700   Required: 18 hours
Training: 2023-11-01 19:17:54,304-Speed 1134.72 samples/sec   Loss 5.8466   Epoch: 21   Global Step: 288750   Required: 18 hours
Training: 2023-11-01 19:18:11,163-Speed 1138.96 samples/sec   Loss 5.9620   Epoch: 21   Global Step: 288800   Required: 17 hours
Training: 2023-11-01 19:18:27,900-Speed 1147.24 samples/sec   Loss 5.9762   Epoch: 21   Global Step: 288850   Required: 17 hours
Training: 2023-11-01 19:18:44,786-Speed 1137.11 samples/sec   Loss 5.8954   Epoch: 21   Global Step: 288900   Required: 17 hours
Training: 2023-11-01 19:19:01,542-Speed 1145.97 samples/sec   Loss 5.8029   Epoch: 21   Global Step: 288950   Required: 17 hours
Training: 2023-11-01 19:19:18,321-Speed 1144.34 samples/sec   Loss 5.8923   Epoch: 21   Global Step: 289000   Required: 17 hours
Training: 2023-11-01 19:19:35,119-Speed 1143.10 samples/sec   Loss 5.8292   Epoch: 21   Global Step: 289050   Required: 17 hours
Training: 2023-11-01 19:19:52,957-Speed 1076.38 samples/sec   Loss 6.0006   Epoch: 21   Global Step: 289100   Required: 17 hours
Training: 2023-11-01 19:20:09,925-Speed 1131.60 samples/sec   Loss 5.8632   Epoch: 21   Global Step: 289150   Required: 17 hours
Training: 2023-11-01 19:20:26,506-Speed 1158.03 samples/sec   Loss 5.9285   Epoch: 21   Global Step: 289200   Required: 17 hours
Training: 2023-11-01 19:20:43,396-Speed 1136.84 samples/sec   Loss 5.9100   Epoch: 21   Global Step: 289250   Required: 17 hours
Training: 2023-11-01 19:21:00,151-Speed 1146.04 samples/sec   Loss 5.7685   Epoch: 21   Global Step: 289300   Required: 17 hours
Training: 2023-11-01 19:21:16,912-Speed 1145.56 samples/sec   Loss 6.0261   Epoch: 21   Global Step: 289350   Required: 17 hours
Training: 2023-11-01 19:21:33,794-Speed 1137.36 samples/sec   Loss 5.9693   Epoch: 21   Global Step: 289400   Required: 17 hours
Training: 2023-11-01 19:21:50,815-Speed 1128.11 samples/sec   Loss 5.8214   Epoch: 21   Global Step: 289450   Required: 17 hours
Training: 2023-11-01 19:22:07,812-Speed 1129.70 samples/sec   Loss 5.9731   Epoch: 21   Global Step: 289500   Required: 17 hours
Training: 2023-11-01 19:22:24,886-Speed 1124.56 samples/sec   Loss 5.8760   Epoch: 21   Global Step: 289550   Required: 17 hours
Training: 2023-11-01 19:22:42,065-Speed 1117.72 samples/sec   Loss 5.8895   Epoch: 21   Global Step: 289600   Required: 17 hours
Training: 2023-11-01 19:22:58,965-Speed 1136.15 samples/sec   Loss 5.9118   Epoch: 21   Global Step: 289650   Required: 17 hours
Training: 2023-11-01 19:23:15,893-Speed 1134.33 samples/sec   Loss 6.1621   Epoch: 21   Global Step: 289700   Required: 17 hours
Training: 2023-11-01 19:23:32,773-Speed 1137.48 samples/sec   Loss 5.8998   Epoch: 21   Global Step: 289750   Required: 17 hours
Training: 2023-11-01 19:23:49,971-Speed 1116.48 samples/sec   Loss 5.8919   Epoch: 21   Global Step: 289800   Required: 17 hours
Training: 2023-11-01 19:24:07,196-Speed 1114.74 samples/sec   Loss 5.9014   Epoch: 21   Global Step: 289850   Required: 17 hours
Training: 2023-11-01 19:24:24,125-Speed 1134.24 samples/sec   Loss 5.8819   Epoch: 21   Global Step: 289900   Required: 17 hours
Training: 2023-11-01 19:24:41,049-Speed 1134.52 samples/sec   Loss 6.0287   Epoch: 21   Global Step: 289950   Required: 17 hours
Training: 2023-11-01 19:25:28,158-[lfw][289986]XNorm: 2.190597
Training: 2023-11-01 19:25:28,159-[lfw][289986]Accuracy-Flip: 0.99567+-0.00309
Training: 2023-11-01 19:25:28,159-[lfw][289986]Accuracy-Highest: 0.99600
Training: 2023-11-01 19:26:00,251-[calfw][289986]XNorm: 2.169094
Training: 2023-11-01 19:26:00,252-[calfw][289986]Accuracy-Flip: 0.95667+-0.01043
Training: 2023-11-01 19:26:00,252-[calfw][289986]Accuracy-Highest: 0.95733
Training: 2023-11-01 19:26:32,422-[cplfw][289986]XNorm: 2.150007
Training: 2023-11-01 19:26:32,422-[cplfw][289986]Accuracy-Flip: 0.89433+-0.01478
Training: 2023-11-01 19:26:32,423-[cplfw][289986]Accuracy-Highest: 0.89667
Training: 2023-11-01 19:27:09,660-[cfp_fp][289986]XNorm: 2.123837
Training: 2023-11-01 19:27:09,660-[cfp_fp][289986]Accuracy-Flip: 0.96157+-0.00839
Training: 2023-11-01 19:27:09,660-[cfp_fp][289986]Accuracy-Highest: 0.96257
Training: 2023-11-01 19:27:41,821-[agedb_30][289986]XNorm: 2.166492
Training: 2023-11-01 19:27:41,821-[agedb_30][289986]Accuracy-Flip: 0.96783+-0.00989
Training: 2023-11-01 19:27:41,821-[agedb_30][289986]Accuracy-Highest: 0.96833
Training: 2023-11-01 19:27:46,319-Speed 103.63 samples/sec   Loss 5.8841   Epoch: 21   Global Step: 290000   Required: 17 hours
Training: 2023-11-01 19:28:03,011-Speed 1150.34 samples/sec   Loss 5.5997   Epoch: 21   Global Step: 290050   Required: 17 hours
Training: 2023-11-01 19:28:20,006-Speed 1129.82 samples/sec   Loss 5.7466   Epoch: 21   Global Step: 290100   Required: 17 hours
Training: 2023-11-01 19:28:36,711-Speed 1149.43 samples/sec   Loss 5.9413   Epoch: 21   Global Step: 290150   Required: 17 hours
Training: 2023-11-01 19:28:53,499-Speed 1143.73 samples/sec   Loss 5.8696   Epoch: 21   Global Step: 290200   Required: 17 hours
Training: 2023-11-01 19:29:10,254-Speed 1145.99 samples/sec   Loss 5.9770   Epoch: 21   Global Step: 290250   Required: 17 hours
Training: 2023-11-01 19:29:27,388-Speed 1120.65 samples/sec   Loss 5.9338   Epoch: 21   Global Step: 290300   Required: 17 hours
Training: 2023-11-01 19:29:44,112-Speed 1148.19 samples/sec   Loss 5.8548   Epoch: 21   Global Step: 290350   Required: 17 hours
Training: 2023-11-01 19:30:01,012-Speed 1136.15 samples/sec   Loss 5.9923   Epoch: 21   Global Step: 290400   Required: 17 hours
Training: 2023-11-01 19:30:17,966-Speed 1132.55 samples/sec   Loss 5.8280   Epoch: 21   Global Step: 290450   Required: 17 hours
Training: 2023-11-01 19:30:34,949-Speed 1130.62 samples/sec   Loss 5.9719   Epoch: 21   Global Step: 290500   Required: 17 hours
Training: 2023-11-01 19:30:51,924-Speed 1131.11 samples/sec   Loss 6.0421   Epoch: 21   Global Step: 290550   Required: 17 hours
Training: 2023-11-01 19:31:09,437-Speed 1096.43 samples/sec   Loss 6.0170   Epoch: 21   Global Step: 290600   Required: 17 hours
Training: 2023-11-01 19:31:26,618-Speed 1117.56 samples/sec   Loss 5.7962   Epoch: 21   Global Step: 290650   Required: 17 hours
Training: 2023-11-01 19:31:43,598-Speed 1130.79 samples/sec   Loss 5.9641   Epoch: 21   Global Step: 290700   Required: 17 hours
Training: 2023-11-01 19:32:00,383-Speed 1143.96 samples/sec   Loss 5.8948   Epoch: 21   Global Step: 290750   Required: 17 hours
Training: 2023-11-01 19:32:17,045-Speed 1152.46 samples/sec   Loss 6.1756   Epoch: 21   Global Step: 290800   Required: 17 hours
Training: 2023-11-01 19:32:34,141-Speed 1123.14 samples/sec   Loss 5.9095   Epoch: 21   Global Step: 290850   Required: 17 hours
Training: 2023-11-01 19:32:51,582-Speed 1100.90 samples/sec   Loss 5.9202   Epoch: 21   Global Step: 290900   Required: 17 hours
Training: 2023-11-01 19:33:08,451-Speed 1138.27 samples/sec   Loss 6.0795   Epoch: 21   Global Step: 290950   Required: 17 hours
Training: 2023-11-01 19:33:25,693-Speed 1113.61 samples/sec   Loss 6.0763   Epoch: 21   Global Step: 291000   Required: 17 hours
Training: 2023-11-01 19:33:43,579-Speed 1073.54 samples/sec   Loss 5.9401   Epoch: 21   Global Step: 291050   Required: 17 hours
Training: 2023-11-01 19:34:00,698-Speed 1121.66 samples/sec   Loss 5.9717   Epoch: 21   Global Step: 291100   Required: 17 hours
Training: 2023-11-01 19:34:17,642-Speed 1133.15 samples/sec   Loss 5.8184   Epoch: 21   Global Step: 291150   Required: 17 hours
Training: 2023-11-01 19:34:34,382-Speed 1147.04 samples/sec   Loss 5.8738   Epoch: 21   Global Step: 291200   Required: 17 hours
Training: 2023-11-01 19:34:51,013-Speed 1154.57 samples/sec   Loss 5.9927   Epoch: 21   Global Step: 291250   Required: 17 hours
Training: 2023-11-01 19:35:07,784-Speed 1144.88 samples/sec   Loss 5.8761   Epoch: 21   Global Step: 291300   Required: 17 hours
Training: 2023-11-01 19:35:24,810-Speed 1127.75 samples/sec   Loss 5.8050   Epoch: 21   Global Step: 291350   Required: 17 hours
Training: 2023-11-01 19:35:41,587-Speed 1144.56 samples/sec   Loss 5.8807   Epoch: 21   Global Step: 291400   Required: 17 hours
Training: 2023-11-01 19:35:58,470-Speed 1137.31 samples/sec   Loss 5.8950   Epoch: 21   Global Step: 291450   Required: 17 hours
Training: 2023-11-01 19:36:15,107-Speed 1154.07 samples/sec   Loss 5.7084   Epoch: 21   Global Step: 291500   Required: 17 hours
Training: 2023-11-01 19:36:31,935-Speed 1141.09 samples/sec   Loss 5.9421   Epoch: 21   Global Step: 291550   Required: 17 hours
Training: 2023-11-01 19:36:48,938-Speed 1129.24 samples/sec   Loss 5.9174   Epoch: 21   Global Step: 291600   Required: 17 hours
Training: 2023-11-01 19:37:05,800-Speed 1138.66 samples/sec   Loss 5.9418   Epoch: 21   Global Step: 291650   Required: 17 hours
Training: 2023-11-01 19:37:23,257-Speed 1099.95 samples/sec   Loss 6.0271   Epoch: 21   Global Step: 291700   Required: 17 hours
Training: 2023-11-01 19:37:40,190-Speed 1133.94 samples/sec   Loss 6.0863   Epoch: 21   Global Step: 291750   Required: 17 hours
Training: 2023-11-01 19:37:57,276-Speed 1123.81 samples/sec   Loss 5.8154   Epoch: 21   Global Step: 291800   Required: 17 hours
Training: 2023-11-01 19:38:14,529-Speed 1112.92 samples/sec   Loss 5.9201   Epoch: 21   Global Step: 291850   Required: 17 hours
Training: 2023-11-01 19:38:31,610-Speed 1124.15 samples/sec   Loss 6.1238   Epoch: 21   Global Step: 291900   Required: 17 hours
Training: 2023-11-01 19:38:48,533-Speed 1134.61 samples/sec   Loss 6.0109   Epoch: 21   Global Step: 291950   Required: 17 hours
Training: 2023-11-01 19:39:05,869-Speed 1107.54 samples/sec   Loss 5.9320   Epoch: 21   Global Step: 292000   Required: 17 hours
Training: 2023-11-01 19:39:22,685-Speed 1141.86 samples/sec   Loss 5.9599   Epoch: 21   Global Step: 292050   Required: 17 hours
Training: 2023-11-01 19:39:39,794-Speed 1122.29 samples/sec   Loss 6.0079   Epoch: 21   Global Step: 292100   Required: 17 hours
Training: 2023-11-01 19:39:57,109-Speed 1108.93 samples/sec   Loss 5.8267   Epoch: 21   Global Step: 292150   Required: 17 hours
Training: 2023-11-01 19:40:13,966-Speed 1139.11 samples/sec   Loss 5.9000   Epoch: 21   Global Step: 292200   Required: 17 hours
Training: 2023-11-01 19:40:30,808-Speed 1140.09 samples/sec   Loss 6.0261   Epoch: 21   Global Step: 292250   Required: 17 hours
Training: 2023-11-01 19:40:47,801-Speed 1129.89 samples/sec   Loss 6.0797   Epoch: 21   Global Step: 292300   Required: 17 hours
Training: 2023-11-01 19:41:04,663-Speed 1138.71 samples/sec   Loss 6.1026   Epoch: 21   Global Step: 292350   Required: 17 hours
Training: 2023-11-01 19:41:21,481-Speed 1141.69 samples/sec   Loss 6.0865   Epoch: 21   Global Step: 292400   Required: 17 hours
Training: 2023-11-01 19:41:38,723-Speed 1113.61 samples/sec   Loss 6.0281   Epoch: 21   Global Step: 292450   Required: 17 hours
Training: 2023-11-01 19:41:55,677-Speed 1132.58 samples/sec   Loss 6.0144   Epoch: 21   Global Step: 292500   Required: 17 hours
Training: 2023-11-01 19:42:12,613-Speed 1133.74 samples/sec   Loss 6.0018   Epoch: 21   Global Step: 292550   Required: 17 hours
Training: 2023-11-01 19:42:29,579-Speed 1131.77 samples/sec   Loss 6.0152   Epoch: 21   Global Step: 292600   Required: 17 hours
Training: 2023-11-01 19:42:47,236-Speed 1087.41 samples/sec   Loss 5.8976   Epoch: 21   Global Step: 292650   Required: 17 hours
Training: 2023-11-01 19:43:05,109-Speed 1074.36 samples/sec   Loss 5.9296   Epoch: 21   Global Step: 292700   Required: 17 hours
Training: 2023-11-01 19:43:22,153-Speed 1126.56 samples/sec   Loss 5.9411   Epoch: 21   Global Step: 292750   Required: 17 hours
Training: 2023-11-01 19:43:39,265-Speed 1122.11 samples/sec   Loss 6.0363   Epoch: 21   Global Step: 292800   Required: 17 hours
Training: 2023-11-01 19:43:56,418-Speed 1119.41 samples/sec   Loss 5.9990   Epoch: 21   Global Step: 292850   Required: 17 hours
Training: 2023-11-01 19:44:14,302-Speed 1073.65 samples/sec   Loss 5.8513   Epoch: 21   Global Step: 292900   Required: 17 hours
Training: 2023-11-01 19:44:31,446-Speed 1120.04 samples/sec   Loss 5.9667   Epoch: 21   Global Step: 292950   Required: 17 hours
Training: 2023-11-01 19:44:48,404-Speed 1132.23 samples/sec   Loss 5.9888   Epoch: 21   Global Step: 293000   Required: 17 hours
Training: 2023-11-01 19:45:05,414-Speed 1128.88 samples/sec   Loss 5.8806   Epoch: 21   Global Step: 293050   Required: 17 hours
Training: 2023-11-01 19:45:23,002-Speed 1091.68 samples/sec   Loss 6.1945   Epoch: 21   Global Step: 293100   Required: 17 hours
Training: 2023-11-01 19:45:39,868-Speed 1138.52 samples/sec   Loss 5.9768   Epoch: 21   Global Step: 293150   Required: 17 hours
Training: 2023-11-01 19:45:56,919-Speed 1126.10 samples/sec   Loss 5.8851   Epoch: 21   Global Step: 293200   Required: 17 hours
Training: 2023-11-01 19:46:13,794-Speed 1137.86 samples/sec   Loss 5.9743   Epoch: 21   Global Step: 293250   Required: 17 hours
Training: 2023-11-01 19:46:30,852-Speed 1125.61 samples/sec   Loss 6.0087   Epoch: 21   Global Step: 293300   Required: 17 hours
Training: 2023-11-01 19:46:47,878-Speed 1127.83 samples/sec   Loss 5.9364   Epoch: 21   Global Step: 293350   Required: 17 hours
Training: 2023-11-01 19:47:05,011-Speed 1120.67 samples/sec   Loss 6.0399   Epoch: 21   Global Step: 293400   Required: 17 hours
Training: 2023-11-01 19:47:22,025-Speed 1128.56 samples/sec   Loss 5.9196   Epoch: 21   Global Step: 293450   Required: 17 hours
Training: 2023-11-01 19:47:38,770-Speed 1146.73 samples/sec   Loss 5.9645   Epoch: 21   Global Step: 293500   Required: 17 hours
Training: 2023-11-01 19:47:56,332-Speed 1093.31 samples/sec   Loss 6.0970   Epoch: 21   Global Step: 293550   Required: 17 hours
Training: 2023-11-01 19:48:14,035-Speed 1084.65 samples/sec   Loss 5.9059   Epoch: 21   Global Step: 293600   Required: 17 hours
Training: 2023-11-01 19:48:31,437-Speed 1103.40 samples/sec   Loss 5.9200   Epoch: 21   Global Step: 293650   Required: 17 hours
Training: 2023-11-01 19:48:48,594-Speed 1119.16 samples/sec   Loss 5.9562   Epoch: 21   Global Step: 293700   Required: 17 hours
Training: 2023-11-01 19:49:05,087-Speed 1164.18 samples/sec   Loss 5.9389   Epoch: 21   Global Step: 293750   Required: 17 hours
Training: 2023-11-01 19:49:22,284-Speed 1116.55 samples/sec   Loss 6.0340   Epoch: 21   Global Step: 293800   Required: 17 hours
Training: 2023-11-01 19:49:39,044-Speed 1145.70 samples/sec   Loss 5.9650   Epoch: 21   Global Step: 293850   Required: 17 hours
Training: 2023-11-01 19:49:55,764-Speed 1148.38 samples/sec   Loss 6.0025   Epoch: 21   Global Step: 293900   Required: 17 hours
Training: 2023-11-01 19:50:12,844-Speed 1124.20 samples/sec   Loss 6.0186   Epoch: 21   Global Step: 293950   Required: 17 hours
Training: 2023-11-01 19:50:29,714-Speed 1138.23 samples/sec   Loss 5.9277   Epoch: 21   Global Step: 294000   Required: 17 hours
Training: 2023-11-01 19:50:46,498-Speed 1144.00 samples/sec   Loss 5.9354   Epoch: 21   Global Step: 294050   Required: 17 hours
Training: 2023-11-01 19:51:02,554-Speed 1195.92 samples/sec   Loss 5.9544   Epoch: 21   Global Step: 294100   Required: 17 hours
Training: 2023-11-01 19:51:19,214-Speed 1152.54 samples/sec   Loss 5.9222   Epoch: 21   Global Step: 294150   Required: 17 hours
Training: 2023-11-01 19:51:36,152-Speed 1133.58 samples/sec   Loss 6.1210   Epoch: 21   Global Step: 294200   Required: 17 hours
Training: 2023-11-01 19:51:53,058-Speed 1135.80 samples/sec   Loss 5.7641   Epoch: 21   Global Step: 294250   Required: 17 hours
Training: 2023-11-01 19:52:09,845-Speed 1143.79 samples/sec   Loss 5.8924   Epoch: 21   Global Step: 294300   Required: 17 hours
Training: 2023-11-01 19:52:26,788-Speed 1133.30 samples/sec   Loss 6.0735   Epoch: 21   Global Step: 294350   Required: 17 hours
Training: 2023-11-01 19:52:43,895-Speed 1122.36 samples/sec   Loss 6.0668   Epoch: 21   Global Step: 294400   Required: 17 hours
Training: 2023-11-01 19:53:01,263-Speed 1105.54 samples/sec   Loss 5.9884   Epoch: 21   Global Step: 294450   Required: 17 hours
Training: 2023-11-01 19:53:18,133-Speed 1138.18 samples/sec   Loss 6.0809   Epoch: 21   Global Step: 294500   Required: 17 hours
Training: 2023-11-01 19:53:34,838-Speed 1149.50 samples/sec   Loss 5.9933   Epoch: 21   Global Step: 294550   Required: 17 hours
Training: 2023-11-01 19:53:51,632-Speed 1143.29 samples/sec   Loss 6.1143   Epoch: 21   Global Step: 294600   Required: 17 hours
Training: 2023-11-01 19:54:08,625-Speed 1129.97 samples/sec   Loss 5.9887   Epoch: 21   Global Step: 294650   Required: 17 hours
Training: 2023-11-01 19:54:26,251-Speed 1089.39 samples/sec   Loss 6.0393   Epoch: 21   Global Step: 294700   Required: 17 hours
Training: 2023-11-01 19:54:44,083-Speed 1076.79 samples/sec   Loss 5.8701   Epoch: 21   Global Step: 294750   Required: 17 hours
Training: 2023-11-01 19:55:01,153-Speed 1124.78 samples/sec   Loss 6.0029   Epoch: 21   Global Step: 294800   Required: 17 hours
Training: 2023-11-01 19:55:18,247-Speed 1123.32 samples/sec   Loss 5.8657   Epoch: 21   Global Step: 294850   Required: 17 hours
Training: 2023-11-01 19:55:35,287-Speed 1126.85 samples/sec   Loss 5.7642   Epoch: 21   Global Step: 294900   Required: 17 hours
Training: 2023-11-01 19:55:52,046-Speed 1145.70 samples/sec   Loss 5.9920   Epoch: 21   Global Step: 294950   Required: 17 hours
Training: 2023-11-01 19:56:08,968-Speed 1134.68 samples/sec   Loss 6.1899   Epoch: 21   Global Step: 295000   Required: 17 hours
Training: 2023-11-01 19:56:25,805-Speed 1140.42 samples/sec   Loss 6.0511   Epoch: 21   Global Step: 295050   Required: 17 hours
Training: 2023-11-01 19:56:42,681-Speed 1137.82 samples/sec   Loss 6.0179   Epoch: 21   Global Step: 295100   Required: 17 hours
Training: 2023-11-01 19:56:59,585-Speed 1135.88 samples/sec   Loss 5.8891   Epoch: 21   Global Step: 295150   Required: 17 hours
Training: 2023-11-01 19:57:16,312-Speed 1147.88 samples/sec   Loss 6.0696   Epoch: 21   Global Step: 295200   Required: 17 hours
Training: 2023-11-01 19:57:33,338-Speed 1127.81 samples/sec   Loss 5.9498   Epoch: 21   Global Step: 295250   Required: 17 hours
Training: 2023-11-01 19:57:50,736-Speed 1103.62 samples/sec   Loss 6.1736   Epoch: 21   Global Step: 295300   Required: 17 hours
Training: 2023-11-01 19:58:07,622-Speed 1137.13 samples/sec   Loss 5.9527   Epoch: 21   Global Step: 295350   Required: 17 hours
Training: 2023-11-01 19:58:24,726-Speed 1122.62 samples/sec   Loss 5.9178   Epoch: 21   Global Step: 295400   Required: 17 hours
Training: 2023-11-01 19:58:42,154-Speed 1101.76 samples/sec   Loss 5.9964   Epoch: 21   Global Step: 295450   Required: 17 hours
Training: 2023-11-01 19:58:59,083-Speed 1134.18 samples/sec   Loss 6.0958   Epoch: 21   Global Step: 295500   Required: 17 hours
Training: 2023-11-01 19:59:15,855-Speed 1144.87 samples/sec   Loss 5.9923   Epoch: 21   Global Step: 295550   Required: 17 hours
Training: 2023-11-01 19:59:32,597-Speed 1146.87 samples/sec   Loss 5.8706   Epoch: 21   Global Step: 295600   Required: 17 hours
Training: 2023-11-01 19:59:49,500-Speed 1135.99 samples/sec   Loss 6.1093   Epoch: 21   Global Step: 295650   Required: 17 hours
Training: 2023-11-01 20:00:30,698-[lfw][295672]XNorm: 2.148899
Training: 2023-11-01 20:00:30,699-[lfw][295672]Accuracy-Flip: 0.99533+-0.00340
Training: 2023-11-01 20:00:30,699-[lfw][295672]Accuracy-Highest: 0.99600
Training: 2023-11-01 20:01:02,849-[calfw][295672]XNorm: 2.107425
Training: 2023-11-01 20:01:02,850-[calfw][295672]Accuracy-Flip: 0.95583+-0.00978
Training: 2023-11-01 20:01:02,850-[calfw][295672]Accuracy-Highest: 0.95733
Training: 2023-11-01 20:01:34,939-[cplfw][295672]XNorm: 2.126597
Training: 2023-11-01 20:01:34,939-[cplfw][295672]Accuracy-Flip: 0.89650+-0.01427
Training: 2023-11-01 20:01:34,939-[cplfw][295672]Accuracy-Highest: 0.89667
Training: 2023-11-01 20:02:12,271-[cfp_fp][295672]XNorm: 2.092167
Training: 2023-11-01 20:02:12,271-[cfp_fp][295672]Accuracy-Flip: 0.96343+-0.00994
Training: 2023-11-01 20:02:12,271-[cfp_fp][295672]Accuracy-Highest: 0.96343
Training: 2023-11-01 20:02:44,412-[agedb_30][295672]XNorm: 2.099142
Training: 2023-11-01 20:02:44,412-[agedb_30][295672]Accuracy-Flip: 0.96783+-0.00810
Training: 2023-11-01 20:02:44,413-[agedb_30][295672]Accuracy-Highest: 0.96833
Training: 2023-11-01 20:02:53,713-Speed 104.23 samples/sec   Loss 6.0737   Epoch: 21   Global Step: 295700   Required: 17 hours
Training: 2023-11-01 20:03:10,931-Speed 1115.21 samples/sec   Loss 5.8732   Epoch: 21   Global Step: 295750   Required: 17 hours
