Training: 2023-10-23 16:26:59,925-rank_id: 0
Training: 2023-10-24 14:01:57,751-Speed 1162.04 samples/sec   Loss 9.9386   Epoch: 15   Global Step: 211650   Required: 25 hours
Training: 2023-10-24 14:02:14,623-Speed 1138.00 samples/sec   Loss 10.0329   Epoch: 15   Global Step: 211700   Required: 25 hours
Training: 2023-10-24 14:02:31,396-Speed 1144.82 samples/sec   Loss 9.7908   Epoch: 15   Global Step: 211750   Required: 25 hours
Training: 2023-10-24 14:02:48,491-Speed 1123.21 samples/sec   Loss 9.8888   Epoch: 15   Global Step: 211800   Required: 25 hours
Training: 2023-10-24 14:03:05,257-Speed 1145.24 samples/sec   Loss 10.0687   Epoch: 15   Global Step: 211850   Required: 25 hours
Training: 2023-10-24 14:03:21,871-Speed 1155.74 samples/sec   Loss 9.9663   Epoch: 15   Global Step: 211900   Required: 25 hours
Training: 2023-10-24 14:03:38,605-Speed 1147.41 samples/sec   Loss 9.9743   Epoch: 15   Global Step: 211950   Required: 25 hours
Training: 2023-10-24 14:03:55,144-Speed 1160.94 samples/sec   Loss 9.9338   Epoch: 15   Global Step: 212000   Required: 25 hours
Training: 2023-10-24 14:04:11,891-Speed 1146.57 samples/sec   Loss 9.9473   Epoch: 15   Global Step: 212050   Required: 25 hours
Training: 2023-10-24 14:04:28,622-Speed 1147.70 samples/sec   Loss 10.0451   Epoch: 15   Global Step: 212100   Required: 25 hours
Training: 2023-10-24 14:04:45,154-Speed 1161.45 samples/sec   Loss 10.1361   Epoch: 15   Global Step: 212150   Required: 25 hours
Training: 2023-10-24 14:05:01,802-Speed 1153.36 samples/sec   Loss 9.8740   Epoch: 15   Global Step: 212200   Required: 25 hours
Training: 2023-10-24 14:05:18,367-Speed 1159.15 samples/sec   Loss 9.9322   Epoch: 15   Global Step: 212250   Required: 25 hours
Training: 2023-10-24 14:05:35,014-Speed 1153.47 samples/sec   Loss 9.8645   Epoch: 15   Global Step: 212300   Required: 25 hours
Training: 2023-10-24 14:05:51,449-Speed 1168.27 samples/sec   Loss 10.0640   Epoch: 15   Global Step: 212350   Required: 25 hours
Training: 2023-10-24 14:06:07,820-Speed 1172.88 samples/sec   Loss 9.9414   Epoch: 15   Global Step: 212400   Required: 25 hours
Training: 2023-10-24 14:06:24,654-Speed 1140.66 samples/sec   Loss 10.0404   Epoch: 15   Global Step: 212450   Required: 25 hours
Training: 2023-10-24 14:06:41,372-Speed 1148.52 samples/sec   Loss 10.0295   Epoch: 15   Global Step: 212500   Required: 25 hours
Training: 2023-10-24 14:06:58,067-Speed 1150.15 samples/sec   Loss 10.0016   Epoch: 15   Global Step: 212550   Required: 25 hours
Training: 2023-10-24 14:07:14,528-Speed 1166.45 samples/sec   Loss 9.9056   Epoch: 15   Global Step: 212600   Required: 25 hours
Training: 2023-10-24 14:07:31,136-Speed 1156.08 samples/sec   Loss 9.7487   Epoch: 15   Global Step: 212650   Required: 25 hours
Training: 2023-10-24 14:07:48,065-Speed 1134.24 samples/sec   Loss 9.9903   Epoch: 15   Global Step: 212700   Required: 25 hours
Training: 2023-10-24 14:08:04,718-Speed 1152.99 samples/sec   Loss 9.9477   Epoch: 15   Global Step: 212750   Required: 25 hours
Training: 2023-10-24 14:08:21,410-Speed 1150.37 samples/sec   Loss 10.1634   Epoch: 15   Global Step: 212800   Required: 25 hours
Training: 2023-10-24 14:08:38,130-Speed 1148.36 samples/sec   Loss 10.0127   Epoch: 15   Global Step: 212850   Required: 25 hours
Training: 2023-10-24 14:08:54,909-Speed 1144.35 samples/sec   Loss 9.9794   Epoch: 15   Global Step: 212900   Required: 25 hours
Training: 2023-10-24 14:09:11,664-Speed 1146.01 samples/sec   Loss 10.0195   Epoch: 15   Global Step: 212950   Required: 25 hours
Training: 2023-10-24 14:09:28,327-Speed 1152.32 samples/sec   Loss 9.9526   Epoch: 15   Global Step: 213000   Required: 25 hours
Training: 2023-10-24 14:09:44,914-Speed 1157.65 samples/sec   Loss 9.9371   Epoch: 15   Global Step: 213050   Required: 25 hours
Training: 2023-10-24 14:10:01,748-Speed 1140.62 samples/sec   Loss 10.0513   Epoch: 15   Global Step: 213100   Required: 25 hours
Training: 2023-10-24 14:10:18,383-Speed 1154.24 samples/sec   Loss 10.0644   Epoch: 15   Global Step: 213150   Required: 25 hours
Training: 2023-10-24 14:10:34,987-Speed 1156.44 samples/sec   Loss 9.8677   Epoch: 15   Global Step: 213200   Required: 25 hours
Training: 2023-10-24 14:10:51,789-Speed 1142.78 samples/sec   Loss 10.0194   Epoch: 15   Global Step: 213250   Required: 25 hours
Training: 2023-10-24 14:11:08,905-Speed 1121.81 samples/sec   Loss 10.0699   Epoch: 15   Global Step: 213300   Required: 25 hours
Training: 2023-10-24 14:11:25,837-Speed 1134.04 samples/sec   Loss 10.0350   Epoch: 15   Global Step: 213350   Required: 25 hours
Training: 2023-10-24 14:11:42,487-Speed 1153.19 samples/sec   Loss 9.9545   Epoch: 15   Global Step: 213400   Required: 25 hours
Training: 2023-10-24 14:12:00,085-Speed 1091.14 samples/sec   Loss 9.8843   Epoch: 15   Global Step: 213450   Required: 25 hours
Training: 2023-10-24 14:12:16,809-Speed 1148.15 samples/sec   Loss 9.9826   Epoch: 15   Global Step: 213500   Required: 25 hours
Training: 2023-10-24 14:12:33,489-Speed 1151.15 samples/sec   Loss 9.7845   Epoch: 15   Global Step: 213550   Required: 25 hours
Training: 2023-10-24 14:12:50,247-Speed 1145.78 samples/sec   Loss 10.0240   Epoch: 15   Global Step: 213600   Required: 25 hours
Training: 2023-10-24 14:13:06,882-Speed 1154.28 samples/sec   Loss 10.0083   Epoch: 15   Global Step: 213650   Required: 25 hours
Training: 2023-10-24 14:13:23,415-Speed 1161.37 samples/sec   Loss 9.9017   Epoch: 15   Global Step: 213700   Required: 25 hours
Training: 2023-10-24 14:13:40,614-Speed 1116.40 samples/sec   Loss 9.8508   Epoch: 15   Global Step: 213750   Required: 25 hours
Training: 2023-10-24 14:13:57,927-Speed 1109.07 samples/sec   Loss 10.0643   Epoch: 15   Global Step: 213800   Required: 25 hours
Training: 2023-10-24 14:14:14,765-Speed 1140.38 samples/sec   Loss 9.7975   Epoch: 15   Global Step: 213850   Required: 25 hours
Training: 2023-10-24 14:14:31,599-Speed 1140.62 samples/sec   Loss 9.9962   Epoch: 15   Global Step: 213900   Required: 25 hours
Training: 2023-10-24 14:14:48,458-Speed 1138.94 samples/sec   Loss 10.2537   Epoch: 15   Global Step: 213950   Required: 25 hours
Training: 2023-10-24 14:15:05,299-Speed 1140.18 samples/sec   Loss 9.8446   Epoch: 15   Global Step: 214000   Required: 25 hours
Training: 2023-10-24 14:15:22,403-Speed 1122.59 samples/sec   Loss 10.2822   Epoch: 15   Global Step: 214050   Required: 25 hours
Training: 2023-10-24 14:15:39,200-Speed 1143.17 samples/sec   Loss 10.1122   Epoch: 15   Global Step: 214100   Required: 25 hours
Training: 2023-10-24 14:15:55,949-Speed 1146.36 samples/sec   Loss 9.9315   Epoch: 15   Global Step: 214150   Required: 25 hours
Training: 2023-10-24 14:16:13,157-Speed 1115.84 samples/sec   Loss 9.9926   Epoch: 15   Global Step: 214200   Required: 25 hours
Training: 2023-10-24 14:16:29,892-Speed 1147.37 samples/sec   Loss 9.9644   Epoch: 15   Global Step: 214250   Required: 25 hours
Training: 2023-10-24 14:16:46,548-Speed 1152.83 samples/sec   Loss 10.0375   Epoch: 15   Global Step: 214300   Required: 25 hours
Training: 2023-10-24 14:17:03,353-Speed 1142.59 samples/sec   Loss 9.8460   Epoch: 15   Global Step: 214350   Required: 25 hours
Training: 2023-10-24 14:17:20,735-Speed 1104.69 samples/sec   Loss 10.1533   Epoch: 15   Global Step: 214400   Required: 25 hours
Training: 2023-10-24 14:17:37,677-Speed 1133.32 samples/sec   Loss 10.0448   Epoch: 15   Global Step: 214450   Required: 25 hours
Training: 2023-10-24 14:17:54,619-Speed 1133.36 samples/sec   Loss 9.9947   Epoch: 15   Global Step: 214500   Required: 25 hours
Training: 2023-10-24 14:18:12,141-Speed 1095.88 samples/sec   Loss 9.8351   Epoch: 15   Global Step: 214550   Required: 25 hours
Training: 2023-10-24 14:18:29,661-Speed 1095.91 samples/sec   Loss 10.1364   Epoch: 15   Global Step: 214600   Required: 25 hours
Training: 2023-10-24 14:18:46,318-Speed 1152.78 samples/sec   Loss 9.9804   Epoch: 15   Global Step: 214650   Required: 25 hours
Training: 2023-10-24 14:19:03,262-Speed 1133.16 samples/sec   Loss 10.0314   Epoch: 15   Global Step: 214700   Required: 25 hours
Training: 2023-10-24 14:19:20,546-Speed 1110.92 samples/sec   Loss 10.0456   Epoch: 15   Global Step: 214750   Required: 25 hours
Training: 2023-10-24 14:19:37,884-Speed 1107.45 samples/sec   Loss 10.1853   Epoch: 15   Global Step: 214800   Required: 25 hours
Training: 2023-10-24 14:19:54,578-Speed 1150.18 samples/sec   Loss 10.0179   Epoch: 15   Global Step: 214850   Required: 25 hours
Training: 2023-10-24 14:20:11,099-Speed 1162.23 samples/sec   Loss 9.8645   Epoch: 15   Global Step: 214900   Required: 25 hours
Training: 2023-10-24 14:20:27,817-Speed 1148.57 samples/sec   Loss 10.0013   Epoch: 15   Global Step: 214950   Required: 25 hours
Training: 2023-10-24 14:20:45,043-Speed 1114.64 samples/sec   Loss 9.8332   Epoch: 15   Global Step: 215000   Required: 25 hours
Training: 2023-10-24 14:21:01,818-Speed 1144.67 samples/sec   Loss 10.0146   Epoch: 15   Global Step: 215050   Required: 25 hours
Training: 2023-10-24 14:21:18,348-Speed 1161.61 samples/sec   Loss 9.8445   Epoch: 15   Global Step: 215100   Required: 25 hours
Training: 2023-10-24 14:21:35,335-Speed 1130.34 samples/sec   Loss 10.1861   Epoch: 15   Global Step: 215150   Required: 25 hours
Training: 2023-10-24 14:21:52,237-Speed 1135.99 samples/sec   Loss 10.0852   Epoch: 15   Global Step: 215200   Required: 25 hours
Training: 2023-10-24 14:22:09,326-Speed 1123.61 samples/sec   Loss 9.9916   Epoch: 15   Global Step: 215250   Required: 25 hours
Training: 2023-10-24 14:22:26,221-Speed 1136.51 samples/sec   Loss 9.7600   Epoch: 15   Global Step: 215300   Required: 25 hours
Training: 2023-10-24 14:22:43,127-Speed 1135.76 samples/sec   Loss 9.9976   Epoch: 15   Global Step: 215350   Required: 25 hours
Training: 2023-10-24 14:23:00,357-Speed 1114.42 samples/sec   Loss 10.1831   Epoch: 15   Global Step: 215400   Required: 25 hours
Training: 2023-10-24 14:23:17,031-Speed 1151.54 samples/sec   Loss 9.9342   Epoch: 15   Global Step: 215450   Required: 25 hours
Training: 2023-10-24 14:23:33,774-Speed 1146.85 samples/sec   Loss 9.8530   Epoch: 15   Global Step: 215500   Required: 25 hours
Training: 2023-10-24 14:23:50,750-Speed 1131.05 samples/sec   Loss 10.1408   Epoch: 15   Global Step: 215550   Required: 25 hours
Training: 2023-10-24 14:24:07,638-Speed 1137.01 samples/sec   Loss 10.0186   Epoch: 15   Global Step: 215600   Required: 25 hours
Training: 2023-10-24 14:24:24,723-Speed 1123.82 samples/sec   Loss 9.9740   Epoch: 15   Global Step: 215650   Required: 25 hours
Training: 2023-10-24 14:24:41,628-Speed 1135.85 samples/sec   Loss 9.9217   Epoch: 15   Global Step: 215700   Required: 25 hours
Training: 2023-10-24 14:24:58,436-Speed 1142.40 samples/sec   Loss 10.1383   Epoch: 15   Global Step: 215750   Required: 25 hours
Training: 2023-10-24 14:25:15,376-Speed 1133.48 samples/sec   Loss 10.1201   Epoch: 15   Global Step: 215800   Required: 25 hours
Training: 2023-10-24 14:25:34,197-Speed 1020.17 samples/sec   Loss 9.1098   Epoch: 16   Global Step: 215850   Required: 25 hours
Training: 2023-10-24 14:25:51,609-Speed 1102.77 samples/sec   Loss 8.8498   Epoch: 16   Global Step: 215900   Required: 25 hours
Training: 2023-10-24 14:26:08,569-Speed 1132.19 samples/sec   Loss 9.2269   Epoch: 16   Global Step: 215950   Required: 25 hours
Training: 2023-10-24 14:26:25,488-Speed 1134.89 samples/sec   Loss 9.0815   Epoch: 16   Global Step: 216000   Required: 25 hours
Training: 2023-10-24 14:26:42,734-Speed 1113.35 samples/sec   Loss 9.1786   Epoch: 16   Global Step: 216050   Required: 25 hours
Training: 2023-10-24 14:27:20,642-[lfw][216068]XNorm: 2.673162
Training: 2023-10-24 14:27:20,642-[lfw][216068]Accuracy-Flip: 0.99400+-0.00473
Training: 2023-10-24 14:27:20,642-[lfw][216068]Accuracy-Highest: 0.99583
Training: 2023-10-24 14:27:51,028-[calfw][216068]XNorm: 2.650501
Training: 2023-10-24 14:27:51,028-[calfw][216068]Accuracy-Flip: 0.94933+-0.01174
Training: 2023-10-24 14:27:51,028-[calfw][216068]Accuracy-Highest: 0.95000
Training: 2023-10-24 14:28:18,410-[cplfw][216068]XNorm: 2.546676
Training: 2023-10-24 14:28:18,410-[cplfw][216068]Accuracy-Flip: 0.86983+-0.01722
Training: 2023-10-24 14:28:18,410-[cplfw][216068]Accuracy-Highest: 0.87817
Training: 2023-10-24 14:28:50,512-[cfp_fp][216068]XNorm: 2.478037
Training: 2023-10-24 14:28:50,512-[cfp_fp][216068]Accuracy-Flip: 0.93129+-0.01324
Training: 2023-10-24 14:28:50,512-[cfp_fp][216068]Accuracy-Highest: 0.94386
Training: 2023-10-24 14:29:20,178-[agedb_30][216068]XNorm: 2.573943
Training: 2023-10-24 14:29:20,178-[agedb_30][216068]Accuracy-Flip: 0.95150+-0.01196
Training: 2023-10-24 14:29:20,178-[agedb_30][216068]Accuracy-Highest: 0.95600
Training: 2023-10-24 14:29:30,742-Speed 114.28 samples/sec   Loss 9.0330   Epoch: 16   Global Step: 216100   Required: 25 hours
Training: 2023-10-24 14:29:47,559-Speed 1141.74 samples/sec   Loss 9.1866   Epoch: 16   Global Step: 216150   Required: 25 hours
Training: 2023-10-24 14:30:04,444-Speed 1137.14 samples/sec   Loss 9.1575   Epoch: 16   Global Step: 216200   Required: 25 hours
Training: 2023-10-24 14:30:21,892-Speed 1100.49 samples/sec   Loss 9.0827   Epoch: 16   Global Step: 216250   Required: 25 hours
Training: 2023-10-24 14:30:38,799-Speed 1135.70 samples/sec   Loss 9.0700   Epoch: 16   Global Step: 216300   Required: 25 hours
Training: 2023-10-24 14:30:56,000-Speed 1116.33 samples/sec   Loss 9.2344   Epoch: 16   Global Step: 216350   Required: 25 hours
Training: 2023-10-24 14:31:12,771-Speed 1144.89 samples/sec   Loss 9.1163   Epoch: 16   Global Step: 216400   Required: 25 hours
Training: 2023-10-24 14:31:30,137-Speed 1105.68 samples/sec   Loss 9.2131   Epoch: 16   Global Step: 216450   Required: 25 hours
Training: 2023-10-24 14:31:47,543-Speed 1103.10 samples/sec   Loss 9.4363   Epoch: 16   Global Step: 216500   Required: 25 hours
Training: 2023-10-24 14:32:04,745-Speed 1116.22 samples/sec   Loss 9.2547   Epoch: 16   Global Step: 216550   Required: 25 hours
Training: 2023-10-24 14:32:21,604-Speed 1138.94 samples/sec   Loss 9.1750   Epoch: 16   Global Step: 216600   Required: 25 hours
Training: 2023-10-24 14:32:38,797-Speed 1116.79 samples/sec   Loss 9.1684   Epoch: 16   Global Step: 216650   Required: 25 hours
Training: 2023-10-24 14:32:55,650-Speed 1139.34 samples/sec   Loss 9.2598   Epoch: 16   Global Step: 216700   Required: 25 hours
Training: 2023-10-24 14:33:12,933-Speed 1111.02 samples/sec   Loss 9.1242   Epoch: 16   Global Step: 216750   Required: 25 hours
Training: 2023-10-24 14:33:31,161-Speed 1053.35 samples/sec   Loss 9.4995   Epoch: 16   Global Step: 216800   Required: 25 hours
Training: 2023-10-24 14:33:48,055-Speed 1136.57 samples/sec   Loss 9.4006   Epoch: 16   Global Step: 216850   Required: 25 hours
Training: 2023-10-24 14:34:05,390-Speed 1107.68 samples/sec   Loss 9.3787   Epoch: 16   Global Step: 216900   Required: 25 hours
Training: 2023-10-24 14:34:21,974-Speed 1157.83 samples/sec   Loss 9.4115   Epoch: 16   Global Step: 216950   Required: 25 hours
Training: 2023-10-24 14:34:38,906-Speed 1133.98 samples/sec   Loss 9.3745   Epoch: 16   Global Step: 217000   Required: 25 hours
Training: 2023-10-24 14:34:55,675-Speed 1145.05 samples/sec   Loss 9.3464   Epoch: 16   Global Step: 217050   Required: 25 hours
Training: 2023-10-24 14:35:12,083-Speed 1170.22 samples/sec   Loss 9.2244   Epoch: 16   Global Step: 217100   Required: 25 hours
Training: 2023-10-24 14:35:28,693-Speed 1156.05 samples/sec   Loss 9.4799   Epoch: 16   Global Step: 217150   Required: 25 hours
Training: 2023-10-24 14:35:45,341-Speed 1153.35 samples/sec   Loss 9.4747   Epoch: 16   Global Step: 217200   Required: 25 hours
Training: 2023-10-24 14:36:02,491-Speed 1119.60 samples/sec   Loss 9.5582   Epoch: 16   Global Step: 217250   Required: 25 hours
Training: 2023-10-24 14:36:19,188-Speed 1149.96 samples/sec   Loss 9.3712   Epoch: 16   Global Step: 217300   Required: 25 hours
Training: 2023-10-24 14:36:35,886-Speed 1149.95 samples/sec   Loss 9.4567   Epoch: 16   Global Step: 217350   Required: 25 hours
Training: 2023-10-24 14:36:53,706-Speed 1077.50 samples/sec   Loss 9.4433   Epoch: 16   Global Step: 217400   Required: 25 hours
Training: 2023-10-24 14:37:10,733-Speed 1127.70 samples/sec   Loss 9.4755   Epoch: 16   Global Step: 217450   Required: 25 hours
Training: 2023-10-24 14:37:27,934-Speed 1116.26 samples/sec   Loss 9.5564   Epoch: 16   Global Step: 217500   Required: 25 hours
Training: 2023-10-24 14:37:44,730-Speed 1143.18 samples/sec   Loss 9.5523   Epoch: 16   Global Step: 217550   Required: 25 hours
Training: 2023-10-24 14:38:01,642-Speed 1135.35 samples/sec   Loss 9.4580   Epoch: 16   Global Step: 217600   Required: 25 hours
Training: 2023-10-24 14:38:17,901-Speed 1180.97 samples/sec   Loss 9.6649   Epoch: 16   Global Step: 217650   Required: 25 hours
Training: 2023-10-24 14:38:34,917-Speed 1128.43 samples/sec   Loss 9.3037   Epoch: 16   Global Step: 217700   Required: 24 hours
Training: 2023-10-24 14:38:52,105-Speed 1117.09 samples/sec   Loss 9.5754   Epoch: 16   Global Step: 217750   Required: 24 hours
Training: 2023-10-24 14:39:09,072-Speed 1131.71 samples/sec   Loss 9.6459   Epoch: 16   Global Step: 217800   Required: 24 hours
Training: 2023-10-24 14:39:25,883-Speed 1142.22 samples/sec   Loss 9.6518   Epoch: 16   Global Step: 217850   Required: 24 hours
Training: 2023-10-24 14:39:42,604-Speed 1148.29 samples/sec   Loss 9.5567   Epoch: 16   Global Step: 217900   Required: 24 hours
Training: 2023-10-24 14:39:59,404-Speed 1142.94 samples/sec   Loss 9.6339   Epoch: 16   Global Step: 217950   Required: 24 hours
Training: 2023-10-24 14:40:16,309-Speed 1135.89 samples/sec   Loss 9.7863   Epoch: 16   Global Step: 218000   Required: 24 hours
Training: 2023-10-24 14:40:33,205-Speed 1136.39 samples/sec   Loss 9.7197   Epoch: 16   Global Step: 218050   Required: 24 hours
Training: 2023-10-24 14:40:50,342-Speed 1120.49 samples/sec   Loss 9.5639   Epoch: 16   Global Step: 218100   Required: 24 hours
Training: 2023-10-24 14:41:07,721-Speed 1104.87 samples/sec   Loss 9.5237   Epoch: 16   Global Step: 218150   Required: 24 hours
Training: 2023-10-24 14:41:24,680-Speed 1132.18 samples/sec   Loss 9.7028   Epoch: 16   Global Step: 218200   Required: 24 hours
Training: 2023-10-24 14:41:42,401-Speed 1083.56 samples/sec   Loss 9.6926   Epoch: 16   Global Step: 218250   Required: 24 hours
Training: 2023-10-24 14:41:59,799-Speed 1103.64 samples/sec   Loss 9.8091   Epoch: 16   Global Step: 218300   Required: 24 hours
Training: 2023-10-24 14:42:16,761-Speed 1131.96 samples/sec   Loss 9.6524   Epoch: 16   Global Step: 218350   Required: 24 hours
Training: 2023-10-24 14:42:33,474-Speed 1148.93 samples/sec   Loss 9.7200   Epoch: 16   Global Step: 218400   Required: 24 hours
Training: 2023-10-24 14:42:50,203-Speed 1147.78 samples/sec   Loss 9.5974   Epoch: 16   Global Step: 218450   Required: 24 hours
Training: 2023-10-24 14:43:06,577-Speed 1172.72 samples/sec   Loss 9.6512   Epoch: 16   Global Step: 218500   Required: 24 hours
Training: 2023-10-24 14:43:23,386-Speed 1142.25 samples/sec   Loss 9.7561   Epoch: 16   Global Step: 218550   Required: 24 hours
Training: 2023-10-24 14:43:40,089-Speed 1149.57 samples/sec   Loss 9.9548   Epoch: 16   Global Step: 218600   Required: 24 hours
Training: 2023-10-24 14:43:56,737-Speed 1153.37 samples/sec   Loss 9.7036   Epoch: 16   Global Step: 218650   Required: 24 hours
Training: 2023-10-24 14:44:13,466-Speed 1147.80 samples/sec   Loss 9.7173   Epoch: 16   Global Step: 218700   Required: 24 hours
Training: 2023-10-24 14:44:29,991-Speed 1161.94 samples/sec   Loss 9.8997   Epoch: 16   Global Step: 218750   Required: 24 hours
Training: 2023-10-24 14:44:46,736-Speed 1146.64 samples/sec   Loss 9.7036   Epoch: 16   Global Step: 218800   Required: 24 hours
Training: 2023-10-24 14:45:03,517-Speed 1144.23 samples/sec   Loss 9.6929   Epoch: 16   Global Step: 218850   Required: 24 hours
Training: 2023-10-24 14:45:20,226-Speed 1149.13 samples/sec   Loss 9.7819   Epoch: 16   Global Step: 218900   Required: 24 hours
Training: 2023-10-24 14:45:37,210-Speed 1130.57 samples/sec   Loss 9.7696   Epoch: 16   Global Step: 218950   Required: 24 hours
Training: 2023-10-24 14:45:53,918-Speed 1149.19 samples/sec   Loss 9.8561   Epoch: 16   Global Step: 219000   Required: 24 hours
Training: 2023-10-24 14:46:10,444-Speed 1161.89 samples/sec   Loss 9.7811   Epoch: 16   Global Step: 219050   Required: 24 hours
Training: 2023-10-24 14:46:27,413-Speed 1131.53 samples/sec   Loss 9.9066   Epoch: 16   Global Step: 219100   Required: 24 hours
Training: 2023-10-24 14:46:44,097-Speed 1150.92 samples/sec   Loss 9.7763   Epoch: 16   Global Step: 219150   Required: 24 hours
Training: 2023-10-24 14:47:00,821-Speed 1148.07 samples/sec   Loss 9.9913   Epoch: 16   Global Step: 219200   Required: 24 hours
Training: 2023-10-24 14:47:18,044-Speed 1114.86 samples/sec   Loss 9.6059   Epoch: 16   Global Step: 219250   Required: 24 hours
Training: 2023-10-24 14:47:35,367-Speed 1108.44 samples/sec   Loss 9.9411   Epoch: 16   Global Step: 219300   Required: 24 hours
Training: 2023-10-24 14:47:52,743-Speed 1105.04 samples/sec   Loss 9.8671   Epoch: 16   Global Step: 219350   Required: 24 hours
Training: 2023-10-24 14:48:09,312-Speed 1158.90 samples/sec   Loss 9.9381   Epoch: 16   Global Step: 219400   Required: 24 hours
Training: 2023-10-24 14:48:26,064-Speed 1146.19 samples/sec   Loss 9.8448   Epoch: 16   Global Step: 219450   Required: 24 hours
Training: 2023-10-24 14:48:43,622-Speed 1093.55 samples/sec   Loss 9.8958   Epoch: 16   Global Step: 219500   Required: 24 hours
Training: 2023-10-24 14:49:00,990-Speed 1105.59 samples/sec   Loss 9.9106   Epoch: 16   Global Step: 219550   Required: 24 hours
Training: 2023-10-24 14:49:17,822-Speed 1140.69 samples/sec   Loss 9.6728   Epoch: 16   Global Step: 219600   Required: 24 hours
Training: 2023-10-24 14:49:34,781-Speed 1132.22 samples/sec   Loss 9.6678   Epoch: 16   Global Step: 219650   Required: 24 hours
Training: 2023-10-24 14:49:51,652-Speed 1138.13 samples/sec   Loss 9.6549   Epoch: 16   Global Step: 219700   Required: 24 hours
Training: 2023-10-24 14:50:09,052-Speed 1103.55 samples/sec   Loss 9.8245   Epoch: 16   Global Step: 219750   Required: 24 hours
Training: 2023-10-24 14:50:25,853-Speed 1142.82 samples/sec   Loss 9.8765   Epoch: 16   Global Step: 219800   Required: 24 hours
Training: 2023-10-24 14:50:43,080-Speed 1114.63 samples/sec   Loss 9.8800   Epoch: 16   Global Step: 219850   Required: 24 hours
Training: 2023-10-24 14:51:00,255-Speed 1117.97 samples/sec   Loss 9.6415   Epoch: 16   Global Step: 219900   Required: 24 hours
Training: 2023-10-24 14:51:16,809-Speed 1159.93 samples/sec   Loss 9.4862   Epoch: 16   Global Step: 219950   Required: 24 hours
Training: 2023-10-24 14:51:33,303-Speed 1164.13 samples/sec   Loss 9.8275   Epoch: 16   Global Step: 220000   Required: 24 hours
Training: 2023-10-24 14:51:50,492-Speed 1117.08 samples/sec   Loss 9.9031   Epoch: 16   Global Step: 220050   Required: 24 hours
Training: 2023-10-24 14:52:07,816-Speed 1108.31 samples/sec   Loss 9.7656   Epoch: 16   Global Step: 220100   Required: 24 hours
Training: 2023-10-24 14:52:25,059-Speed 1113.56 samples/sec   Loss 9.9391   Epoch: 16   Global Step: 220150   Required: 24 hours
Training: 2023-10-24 14:52:42,095-Speed 1127.13 samples/sec   Loss 9.9015   Epoch: 16   Global Step: 220200   Required: 24 hours
Training: 2023-10-24 14:52:59,154-Speed 1125.57 samples/sec   Loss 9.7887   Epoch: 16   Global Step: 220250   Required: 24 hours
Training: 2023-10-24 14:53:16,367-Speed 1115.50 samples/sec   Loss 10.0291   Epoch: 16   Global Step: 220300   Required: 24 hours
Training: 2023-10-24 14:53:33,346-Speed 1130.88 samples/sec   Loss 9.8215   Epoch: 16   Global Step: 220350   Required: 24 hours
Training: 2023-10-24 14:53:50,366-Speed 1128.14 samples/sec   Loss 9.7585   Epoch: 16   Global Step: 220400   Required: 24 hours
Training: 2023-10-24 14:54:07,417-Speed 1126.09 samples/sec   Loss 10.0496   Epoch: 16   Global Step: 220450   Required: 24 hours
Training: 2023-10-24 14:54:24,530-Speed 1122.03 samples/sec   Loss 9.7736   Epoch: 16   Global Step: 220500   Required: 24 hours
Training: 2023-10-24 14:54:41,218-Speed 1150.57 samples/sec   Loss 9.7509   Epoch: 16   Global Step: 220550   Required: 24 hours
Training: 2023-10-24 14:54:58,011-Speed 1143.45 samples/sec   Loss 9.9799   Epoch: 16   Global Step: 220600   Required: 24 hours
Training: 2023-10-24 14:55:14,455-Speed 1167.68 samples/sec   Loss 9.9229   Epoch: 16   Global Step: 220650   Required: 24 hours
Training: 2023-10-24 14:55:31,578-Speed 1121.36 samples/sec   Loss 9.6694   Epoch: 16   Global Step: 220700   Required: 24 hours
Training: 2023-10-24 14:55:48,682-Speed 1122.61 samples/sec   Loss 9.7380   Epoch: 16   Global Step: 220750   Required: 24 hours
Training: 2023-10-24 14:56:05,920-Speed 1113.86 samples/sec   Loss 9.8720   Epoch: 16   Global Step: 220800   Required: 24 hours
Training: 2023-10-24 14:56:23,059-Speed 1120.37 samples/sec   Loss 9.6866   Epoch: 16   Global Step: 220850   Required: 24 hours
Training: 2023-10-24 14:56:39,811-Speed 1146.23 samples/sec   Loss 9.8244   Epoch: 16   Global Step: 220900   Required: 24 hours
Training: 2023-10-24 14:56:56,487-Speed 1151.43 samples/sec   Loss 9.9397   Epoch: 16   Global Step: 220950   Required: 24 hours
Training: 2023-10-24 14:57:13,432-Speed 1133.15 samples/sec   Loss 9.9381   Epoch: 16   Global Step: 221000   Required: 24 hours
Training: 2023-10-24 14:57:30,579-Speed 1119.74 samples/sec   Loss 9.9330   Epoch: 16   Global Step: 221050   Required: 24 hours
Training: 2023-10-24 14:57:47,456-Speed 1137.75 samples/sec   Loss 9.9057   Epoch: 16   Global Step: 221100   Required: 24 hours
Training: 2023-10-24 14:58:04,689-Speed 1114.24 samples/sec   Loss 9.8706   Epoch: 16   Global Step: 221150   Required: 24 hours
Training: 2023-10-24 14:58:21,844-Speed 1119.28 samples/sec   Loss 9.8115   Epoch: 16   Global Step: 221200   Required: 24 hours
