Training: 2023-10-25 15:08:57,648-rank_id: 0
Training: 2023-10-26 22:40:38,360-Speed 1080.41 samples/sec   Loss 4.4135   Epoch: 21   Global Step: 294050   Required: 18 hours
Training: 2023-10-26 22:40:55,462-Speed 1122.82 samples/sec   Loss 4.4227   Epoch: 21   Global Step: 294100   Required: 18 hours
Training: 2023-10-26 22:41:12,664-Speed 1116.24 samples/sec   Loss 4.4277   Epoch: 21   Global Step: 294150   Required: 18 hours
Training: 2023-10-26 22:41:29,855-Speed 1116.86 samples/sec   Loss 4.5840   Epoch: 21   Global Step: 294200   Required: 18 hours
Training: 2023-10-26 22:41:46,901-Speed 1126.45 samples/sec   Loss 4.2690   Epoch: 21   Global Step: 294250   Required: 18 hours
Training: 2023-10-26 22:42:04,726-Speed 1077.21 samples/sec   Loss 4.3612   Epoch: 21   Global Step: 294300   Required: 18 hours
Training: 2023-10-26 22:42:21,960-Speed 1114.14 samples/sec   Loss 4.5554   Epoch: 21   Global Step: 294350   Required: 18 hours
Training: 2023-10-26 22:42:39,491-Speed 1095.28 samples/sec   Loss 4.5516   Epoch: 21   Global Step: 294400   Required: 18 hours
Training: 2023-10-26 22:42:57,534-Speed 1064.20 samples/sec   Loss 4.5206   Epoch: 21   Global Step: 294450   Required: 17 hours
Training: 2023-10-26 22:43:15,143-Speed 1090.38 samples/sec   Loss 4.5771   Epoch: 21   Global Step: 294500   Required: 17 hours
Training: 2023-10-26 22:43:33,108-Speed 1068.82 samples/sec   Loss 4.4691   Epoch: 21   Global Step: 294550   Required: 17 hours
Training: 2023-10-26 22:43:50,573-Speed 1099.44 samples/sec   Loss 4.5565   Epoch: 21   Global Step: 294600   Required: 17 hours
Training: 2023-10-26 22:44:08,359-Speed 1079.55 samples/sec   Loss 4.4551   Epoch: 21   Global Step: 294650   Required: 17 hours
Training: 2023-10-26 22:44:26,247-Speed 1073.40 samples/sec   Loss 4.5199   Epoch: 21   Global Step: 294700   Required: 17 hours
Training: 2023-10-26 22:44:43,844-Speed 1091.20 samples/sec   Loss 4.4092   Epoch: 21   Global Step: 294750   Required: 17 hours
Training: 2023-10-26 22:45:00,957-Speed 1121.98 samples/sec   Loss 4.4816   Epoch: 21   Global Step: 294800   Required: 17 hours
Training: 2023-10-26 22:45:18,441-Speed 1098.24 samples/sec   Loss 4.3818   Epoch: 21   Global Step: 294850   Required: 17 hours
Training: 2023-10-26 22:45:36,089-Speed 1088.01 samples/sec   Loss 4.3228   Epoch: 21   Global Step: 294900   Required: 17 hours
Training: 2023-10-26 22:45:53,179-Speed 1123.51 samples/sec   Loss 4.4351   Epoch: 21   Global Step: 294950   Required: 17 hours
Training: 2023-10-26 22:46:10,356-Speed 1117.89 samples/sec   Loss 4.6900   Epoch: 21   Global Step: 295000   Required: 17 hours
Training: 2023-10-26 22:46:28,720-Speed 1045.58 samples/sec   Loss 4.5541   Epoch: 21   Global Step: 295050   Required: 17 hours
Training: 2023-10-26 22:46:45,690-Speed 1131.45 samples/sec   Loss 4.5093   Epoch: 21   Global Step: 295100   Required: 17 hours
Training: 2023-10-26 22:47:03,050-Speed 1106.10 samples/sec   Loss 4.4336   Epoch: 21   Global Step: 295150   Required: 17 hours
Training: 2023-10-26 22:47:20,280-Speed 1114.42 samples/sec   Loss 4.5728   Epoch: 21   Global Step: 295200   Required: 17 hours
Training: 2023-10-26 22:47:37,250-Speed 1131.44 samples/sec   Loss 4.4557   Epoch: 21   Global Step: 295250   Required: 17 hours
Training: 2023-10-26 22:47:54,851-Speed 1090.93 samples/sec   Loss 4.6895   Epoch: 21   Global Step: 295300   Required: 17 hours
Training: 2023-10-26 22:48:12,199-Speed 1106.83 samples/sec   Loss 4.4203   Epoch: 21   Global Step: 295350   Required: 17 hours
Training: 2023-10-26 22:48:29,617-Speed 1102.41 samples/sec   Loss 4.4196   Epoch: 21   Global Step: 295400   Required: 17 hours
Training: 2023-10-26 22:48:46,890-Speed 1111.61 samples/sec   Loss 4.4821   Epoch: 21   Global Step: 295450   Required: 17 hours
Training: 2023-10-26 22:49:04,347-Speed 1099.91 samples/sec   Loss 4.5880   Epoch: 21   Global Step: 295500   Required: 17 hours
Training: 2023-10-26 22:49:22,036-Speed 1085.53 samples/sec   Loss 4.4838   Epoch: 21   Global Step: 295550   Required: 17 hours
Training: 2023-10-26 22:49:40,128-Speed 1061.25 samples/sec   Loss 4.3567   Epoch: 21   Global Step: 295600   Required: 17 hours
Training: 2023-10-26 22:49:57,313-Speed 1117.33 samples/sec   Loss 4.5660   Epoch: 21   Global Step: 295650   Required: 17 hours
Training: 2023-10-26 22:50:41,860-[lfw][295672]XNorm: 1.792619
Training: 2023-10-26 22:50:41,860-[lfw][295672]Accuracy-Flip: 0.99750+-0.00300
Training: 2023-10-26 22:50:41,860-[lfw][295672]Accuracy-Highest: 0.99750
Training: 2023-10-26 22:51:16,242-[calfw][295672]XNorm: 1.740982
Training: 2023-10-26 22:51:16,243-[calfw][295672]Accuracy-Flip: 0.95883+-0.01220
Training: 2023-10-26 22:51:16,243-[calfw][295672]Accuracy-Highest: 0.95950
Training: 2023-10-26 22:51:50,434-[cplfw][295672]XNorm: 1.877282
Training: 2023-10-26 22:51:50,434-[cplfw][295672]Accuracy-Flip: 0.90300+-0.01364
Training: 2023-10-26 22:51:50,434-[cplfw][295672]Accuracy-Highest: 0.90633
Training: 2023-10-26 22:52:30,639-[cfp_fp][295672]XNorm: 1.810639
Training: 2023-10-26 22:52:30,640-[cfp_fp][295672]Accuracy-Flip: 0.97529+-0.00655
Training: 2023-10-26 22:52:30,640-[cfp_fp][295672]Accuracy-Highest: 0.97786
Training: 2023-10-26 22:53:04,134-[agedb_30][295672]XNorm: 1.786370
Training: 2023-10-26 22:53:04,134-[agedb_30][295672]Accuracy-Flip: 0.97467+-0.00748
Training: 2023-10-26 22:53:04,134-[agedb_30][295672]Accuracy-Highest: 0.97467
Training: 2023-10-26 22:53:13,649-Speed 97.79 samples/sec   Loss 4.5263   Epoch: 21   Global Step: 295700   Required: 17 hours
Training: 2023-10-26 22:53:31,051-Speed 1103.39 samples/sec   Loss 4.4289   Epoch: 21   Global Step: 295750   Required: 17 hours
Training: 2023-10-26 22:53:48,817-Speed 1080.80 samples/sec   Loss 4.5119   Epoch: 21   Global Step: 295800   Required: 17 hours
Training: 2023-10-26 22:54:06,035-Speed 1115.17 samples/sec   Loss 4.3943   Epoch: 21   Global Step: 295850   Required: 17 hours
Training: 2023-10-26 22:54:24,212-Speed 1056.34 samples/sec   Loss 4.5942   Epoch: 21   Global Step: 295900   Required: 17 hours
Training: 2023-10-26 22:54:42,080-Speed 1074.67 samples/sec   Loss 4.4723   Epoch: 21   Global Step: 295950   Required: 17 hours
Training: 2023-10-26 22:54:59,407-Speed 1108.12 samples/sec   Loss 4.3527   Epoch: 21   Global Step: 296000   Required: 17 hours
Training: 2023-10-26 22:55:17,456-Speed 1063.85 samples/sec   Loss 4.3650   Epoch: 21   Global Step: 296050   Required: 17 hours
Training: 2023-10-26 22:55:34,488-Speed 1127.41 samples/sec   Loss 4.5239   Epoch: 21   Global Step: 296100   Required: 17 hours
Training: 2023-10-26 22:55:52,674-Speed 1055.80 samples/sec   Loss 4.4687   Epoch: 21   Global Step: 296150   Required: 17 hours
Training: 2023-10-26 22:56:10,793-Speed 1059.72 samples/sec   Loss 4.5596   Epoch: 21   Global Step: 296200   Required: 17 hours
Training: 2023-10-26 22:56:27,981-Speed 1117.15 samples/sec   Loss 4.5901   Epoch: 21   Global Step: 296250   Required: 17 hours
Training: 2023-10-26 22:56:45,476-Speed 1097.49 samples/sec   Loss 4.3527   Epoch: 21   Global Step: 296300   Required: 17 hours
Training: 2023-10-26 22:57:03,190-Speed 1083.94 samples/sec   Loss 4.4366   Epoch: 21   Global Step: 296350   Required: 17 hours
Training: 2023-10-26 22:57:21,002-Speed 1078.01 samples/sec   Loss 4.5552   Epoch: 21   Global Step: 296400   Required: 17 hours
Training: 2023-10-26 22:57:39,355-Speed 1046.20 samples/sec   Loss 4.4250   Epoch: 21   Global Step: 296450   Required: 17 hours
Training: 2023-10-26 22:57:56,830-Speed 1098.82 samples/sec   Loss 4.5134   Epoch: 21   Global Step: 296500   Required: 17 hours
Training: 2023-10-26 22:58:14,457-Speed 1089.28 samples/sec   Loss 4.2937   Epoch: 21   Global Step: 296550   Required: 17 hours
Training: 2023-10-26 22:58:32,287-Speed 1076.93 samples/sec   Loss 4.4467   Epoch: 21   Global Step: 296600   Required: 17 hours
Training: 2023-10-26 22:58:49,574-Speed 1110.71 samples/sec   Loss 4.6471   Epoch: 21   Global Step: 296650   Required: 17 hours
Training: 2023-10-26 22:59:07,596-Speed 1065.47 samples/sec   Loss 4.5111   Epoch: 21   Global Step: 296700   Required: 17 hours
Training: 2023-10-26 22:59:27,142-Speed 982.34 samples/sec   Loss 4.5524   Epoch: 22   Global Step: 296750   Required: 17 hours
Training: 2023-10-26 22:59:44,431-Speed 1110.58 samples/sec   Loss 4.1881   Epoch: 22   Global Step: 296800   Required: 17 hours
Training: 2023-10-26 23:00:01,619-Speed 1117.19 samples/sec   Loss 4.1492   Epoch: 22   Global Step: 296850   Required: 17 hours
Training: 2023-10-26 23:00:18,886-Speed 1112.01 samples/sec   Loss 4.1805   Epoch: 22   Global Step: 296900   Required: 17 hours
Training: 2023-10-26 23:00:36,155-Speed 1111.85 samples/sec   Loss 4.2541   Epoch: 22   Global Step: 296950   Required: 17 hours
Training: 2023-10-26 23:00:53,624-Speed 1099.12 samples/sec   Loss 4.1918   Epoch: 22   Global Step: 297000   Required: 17 hours
Training: 2023-10-26 23:01:11,099-Speed 1098.82 samples/sec   Loss 4.1958   Epoch: 22   Global Step: 297050   Required: 17 hours
Training: 2023-10-26 23:01:28,417-Speed 1108.71 samples/sec   Loss 4.2044   Epoch: 22   Global Step: 297100   Required: 17 hours
Training: 2023-10-26 23:01:45,678-Speed 1112.44 samples/sec   Loss 4.1858   Epoch: 22   Global Step: 297150   Required: 17 hours
Training: 2023-10-26 23:02:03,889-Speed 1054.36 samples/sec   Loss 4.2723   Epoch: 22   Global Step: 297200   Required: 17 hours
Training: 2023-10-26 23:02:21,402-Speed 1096.46 samples/sec   Loss 4.3081   Epoch: 22   Global Step: 297250   Required: 17 hours
Training: 2023-10-26 23:02:38,979-Speed 1092.39 samples/sec   Loss 4.2524   Epoch: 22   Global Step: 297300   Required: 17 hours
Training: 2023-10-26 23:02:56,406-Speed 1101.78 samples/sec   Loss 4.1894   Epoch: 22   Global Step: 297350   Required: 17 hours
Training: 2023-10-26 23:03:13,889-Speed 1098.33 samples/sec   Loss 4.3610   Epoch: 22   Global Step: 297400   Required: 17 hours
Training: 2023-10-26 23:03:31,388-Speed 1097.29 samples/sec   Loss 4.1263   Epoch: 22   Global Step: 297450   Required: 17 hours
Training: 2023-10-26 23:03:48,981-Speed 1091.40 samples/sec   Loss 4.3195   Epoch: 22   Global Step: 297500   Required: 17 hours
Training: 2023-10-26 23:04:06,177-Speed 1116.61 samples/sec   Loss 4.2920   Epoch: 22   Global Step: 297550   Required: 17 hours
Training: 2023-10-26 23:04:24,448-Speed 1050.92 samples/sec   Loss 4.1395   Epoch: 22   Global Step: 297600   Required: 17 hours
Training: 2023-10-26 23:04:41,968-Speed 1095.99 samples/sec   Loss 4.2690   Epoch: 22   Global Step: 297650   Required: 17 hours
Training: 2023-10-26 23:05:00,235-Speed 1051.09 samples/sec   Loss 4.2351   Epoch: 22   Global Step: 297700   Required: 17 hours
Training: 2023-10-26 23:05:17,291-Speed 1125.83 samples/sec   Loss 4.1287   Epoch: 22   Global Step: 297750   Required: 17 hours
Training: 2023-10-26 23:05:34,849-Speed 1093.55 samples/sec   Loss 4.2512   Epoch: 22   Global Step: 297800   Required: 17 hours
Training: 2023-10-26 23:05:52,797-Speed 1069.80 samples/sec   Loss 4.2468   Epoch: 22   Global Step: 297850   Required: 17 hours
Training: 2023-10-26 23:06:10,043-Speed 1113.41 samples/sec   Loss 4.3628   Epoch: 22   Global Step: 297900   Required: 17 hours
Training: 2023-10-26 23:06:27,212-Speed 1118.37 samples/sec   Loss 4.2096   Epoch: 22   Global Step: 297950   Required: 17 hours
Training: 2023-10-26 23:06:44,885-Speed 1086.50 samples/sec   Loss 4.3118   Epoch: 22   Global Step: 298000   Required: 17 hours
Training: 2023-10-26 23:07:02,459-Speed 1092.56 samples/sec   Loss 4.1650   Epoch: 22   Global Step: 298050   Required: 17 hours
Training: 2023-10-26 23:07:19,691-Speed 1114.28 samples/sec   Loss 4.2243   Epoch: 22   Global Step: 298100   Required: 17 hours
Training: 2023-10-26 23:07:37,272-Speed 1092.17 samples/sec   Loss 4.2006   Epoch: 22   Global Step: 298150   Required: 17 hours
Training: 2023-10-26 23:07:54,648-Speed 1105.08 samples/sec   Loss 4.0893   Epoch: 22   Global Step: 298200   Required: 17 hours
Training: 2023-10-26 23:08:12,438-Speed 1079.32 samples/sec   Loss 4.1149   Epoch: 22   Global Step: 298250   Required: 17 hours
Training: 2023-10-26 23:08:29,611-Speed 1118.08 samples/sec   Loss 4.2182   Epoch: 22   Global Step: 298300   Required: 17 hours
Training: 2023-10-26 23:08:46,602-Speed 1130.05 samples/sec   Loss 4.1845   Epoch: 22   Global Step: 298350   Required: 17 hours
Training: 2023-10-26 23:09:03,919-Speed 1108.86 samples/sec   Loss 4.1068   Epoch: 22   Global Step: 298400   Required: 17 hours
Training: 2023-10-26 23:09:21,402-Speed 1098.24 samples/sec   Loss 4.4320   Epoch: 22   Global Step: 298450   Required: 17 hours
Training: 2023-10-26 23:09:38,762-Speed 1106.09 samples/sec   Loss 4.2863   Epoch: 22   Global Step: 298500   Required: 17 hours
Training: 2023-10-26 23:09:56,355-Speed 1091.45 samples/sec   Loss 4.2445   Epoch: 22   Global Step: 298550   Required: 17 hours
Training: 2023-10-26 23:10:13,790-Speed 1101.27 samples/sec   Loss 4.3388   Epoch: 22   Global Step: 298600   Required: 17 hours
Training: 2023-10-26 23:10:31,277-Speed 1098.08 samples/sec   Loss 4.1818   Epoch: 22   Global Step: 298650   Required: 17 hours
Training: 2023-10-26 23:10:49,277-Speed 1066.70 samples/sec   Loss 4.2656   Epoch: 22   Global Step: 298700   Required: 17 hours
Training: 2023-10-26 23:11:06,970-Speed 1085.29 samples/sec   Loss 4.3014   Epoch: 22   Global Step: 298750   Required: 17 hours
Training: 2023-10-26 23:11:25,291-Speed 1048.02 samples/sec   Loss 4.2141   Epoch: 22   Global Step: 298800   Required: 17 hours
Training: 2023-10-26 23:11:41,873-Speed 1157.94 samples/sec   Loss 4.1737   Epoch: 22   Global Step: 298850   Required: 17 hours
Training: 2023-10-26 23:11:59,243-Speed 1105.38 samples/sec   Loss 4.2042   Epoch: 22   Global Step: 298900   Required: 17 hours
Training: 2023-10-26 23:12:16,346-Speed 1122.71 samples/sec   Loss 4.2241   Epoch: 22   Global Step: 298950   Required: 17 hours
Training: 2023-10-26 23:12:33,883-Speed 1094.87 samples/sec   Loss 4.2883   Epoch: 22   Global Step: 299000   Required: 17 hours
Training: 2023-10-26 23:12:51,576-Speed 1085.23 samples/sec   Loss 4.4919   Epoch: 22   Global Step: 299050   Required: 17 hours
Training: 2023-10-26 23:13:09,029-Speed 1100.22 samples/sec   Loss 4.2739   Epoch: 22   Global Step: 299100   Required: 17 hours
Training: 2023-10-26 23:13:26,239-Speed 1115.73 samples/sec   Loss 4.3319   Epoch: 22   Global Step: 299150   Required: 17 hours
Training: 2023-10-26 23:13:44,172-Speed 1070.66 samples/sec   Loss 4.3655   Epoch: 22   Global Step: 299200   Required: 17 hours
Training: 2023-10-26 23:14:01,883-Speed 1084.16 samples/sec   Loss 4.4453   Epoch: 22   Global Step: 299250   Required: 17 hours
Training: 2023-10-26 23:14:19,449-Speed 1093.06 samples/sec   Loss 4.2587   Epoch: 22   Global Step: 299300   Required: 17 hours
Training: 2023-10-26 23:14:37,588-Speed 1058.55 samples/sec   Loss 4.2718   Epoch: 22   Global Step: 299350   Required: 17 hours
Training: 2023-10-26 23:14:54,942-Speed 1106.42 samples/sec   Loss 4.2041   Epoch: 22   Global Step: 299400   Required: 17 hours
Training: 2023-10-26 23:15:12,671-Speed 1083.05 samples/sec   Loss 4.1970   Epoch: 22   Global Step: 299450   Required: 17 hours
Training: 2023-10-26 23:15:29,903-Speed 1114.27 samples/sec   Loss 4.3298   Epoch: 22   Global Step: 299500   Required: 17 hours
Training: 2023-10-26 23:15:47,682-Speed 1080.04 samples/sec   Loss 4.3342   Epoch: 22   Global Step: 299550   Required: 17 hours
Training: 2023-10-26 23:16:05,102-Speed 1102.23 samples/sec   Loss 4.2050   Epoch: 22   Global Step: 299600   Required: 17 hours
Training: 2023-10-26 23:16:22,420-Speed 1108.77 samples/sec   Loss 4.4466   Epoch: 22   Global Step: 299650   Required: 17 hours
Training: 2023-10-26 23:16:39,844-Speed 1101.98 samples/sec   Loss 4.3521   Epoch: 22   Global Step: 299700   Required: 17 hours
Training: 2023-10-26 23:16:57,096-Speed 1112.97 samples/sec   Loss 4.3780   Epoch: 22   Global Step: 299750   Required: 17 hours
Training: 2023-10-26 23:17:14,659-Speed 1093.29 samples/sec   Loss 4.2221   Epoch: 22   Global Step: 299800   Required: 17 hours
Training: 2023-10-26 23:17:32,149-Speed 1097.88 samples/sec   Loss 4.2912   Epoch: 22   Global Step: 299850   Required: 17 hours
Training: 2023-10-26 23:17:50,304-Speed 1057.59 samples/sec   Loss 4.2281   Epoch: 22   Global Step: 299900   Required: 17 hours
Training: 2023-10-26 23:18:07,283-Speed 1130.83 samples/sec   Loss 4.2957   Epoch: 22   Global Step: 299950   Required: 17 hours
Training: 2023-10-26 23:18:24,369-Speed 1123.85 samples/sec   Loss 4.2045   Epoch: 22   Global Step: 300000   Required: 17 hours
Training: 2023-10-26 23:18:41,871-Speed 1097.07 samples/sec   Loss 4.3238   Epoch: 22   Global Step: 300050   Required: 17 hours
Training: 2023-10-26 23:18:59,059-Speed 1117.13 samples/sec   Loss 4.4348   Epoch: 22   Global Step: 300100   Required: 17 hours
Training: 2023-10-26 23:19:16,128-Speed 1124.93 samples/sec   Loss 4.1638   Epoch: 22   Global Step: 300150   Required: 17 hours
Training: 2023-10-26 23:19:33,403-Speed 1111.52 samples/sec   Loss 4.3034   Epoch: 22   Global Step: 300200   Required: 17 hours
Training: 2023-10-26 23:19:50,615-Speed 1115.59 samples/sec   Loss 4.3106   Epoch: 22   Global Step: 300250   Required: 17 hours
Training: 2023-10-26 23:20:08,593-Speed 1068.03 samples/sec   Loss 4.2694   Epoch: 22   Global Step: 300300   Required: 17 hours
Training: 2023-10-26 23:20:25,836-Speed 1113.57 samples/sec   Loss 4.4718   Epoch: 22   Global Step: 300350   Required: 17 hours
Training: 2023-10-26 23:20:43,212-Speed 1105.03 samples/sec   Loss 4.3002   Epoch: 22   Global Step: 300400   Required: 17 hours
Training: 2023-10-26 23:21:00,428-Speed 1115.32 samples/sec   Loss 4.2125   Epoch: 22   Global Step: 300450   Required: 17 hours
Training: 2023-10-26 23:21:18,395-Speed 1068.65 samples/sec   Loss 4.3484   Epoch: 22   Global Step: 300500   Required: 17 hours
Training: 2023-10-26 23:21:36,127-Speed 1082.85 samples/sec   Loss 4.1696   Epoch: 22   Global Step: 300550   Required: 17 hours
Training: 2023-10-26 23:21:53,534-Speed 1103.09 samples/sec   Loss 4.2365   Epoch: 22   Global Step: 300600   Required: 17 hours
Training: 2023-10-26 23:22:11,306-Speed 1080.38 samples/sec   Loss 4.3166   Epoch: 22   Global Step: 300650   Required: 17 hours
Training: 2023-10-26 23:22:29,305-Speed 1066.82 samples/sec   Loss 4.1942   Epoch: 22   Global Step: 300700   Required: 17 hours
Training: 2023-10-26 23:22:46,167-Speed 1138.74 samples/sec   Loss 4.1807   Epoch: 22   Global Step: 300750   Required: 17 hours
Training: 2023-10-26 23:23:03,203-Speed 1127.11 samples/sec   Loss 4.3715   Epoch: 22   Global Step: 300800   Required: 17 hours
Training: 2023-10-26 23:23:20,744-Speed 1094.61 samples/sec   Loss 4.3436   Epoch: 22   Global Step: 300850   Required: 17 hours
Training: 2023-10-26 23:23:38,095-Speed 1106.65 samples/sec   Loss 4.1708   Epoch: 22   Global Step: 300900   Required: 17 hours
Training: 2023-10-26 23:23:55,541-Speed 1100.64 samples/sec   Loss 4.3584   Epoch: 22   Global Step: 300950   Required: 17 hours
Training: 2023-10-26 23:24:12,876-Speed 1107.64 samples/sec   Loss 4.2030   Epoch: 22   Global Step: 301000   Required: 17 hours
Training: 2023-10-26 23:24:30,909-Speed 1064.75 samples/sec   Loss 4.4307   Epoch: 22   Global Step: 301050   Required: 17 hours
Training: 2023-10-26 23:24:48,031-Speed 1121.54 samples/sec   Loss 4.1950   Epoch: 22   Global Step: 301100   Required: 17 hours
Training: 2023-10-26 23:25:05,461-Speed 1101.62 samples/sec   Loss 4.3997   Epoch: 22   Global Step: 301150   Required: 17 hours
Training: 2023-10-26 23:25:23,022-Speed 1093.46 samples/sec   Loss 4.1503   Epoch: 22   Global Step: 301200   Required: 17 hours
Training: 2023-10-26 23:25:40,579-Speed 1093.59 samples/sec   Loss 4.2006   Epoch: 22   Global Step: 301250   Required: 17 hours
Training: 2023-10-26 23:25:58,173-Speed 1091.37 samples/sec   Loss 4.2881   Epoch: 22   Global Step: 301300   Required: 17 hours
Training: 2023-10-26 23:26:15,972-Speed 1078.82 samples/sec   Loss 4.2921   Epoch: 22   Global Step: 301350   Required: 17 hours
Training: 2023-10-26 23:26:59,494-[lfw][301358]XNorm: 1.879999
Training: 2023-10-26 23:26:59,495-[lfw][301358]Accuracy-Flip: 0.99733+-0.00281
Training: 2023-10-26 23:26:59,495-[lfw][301358]Accuracy-Highest: 0.99750
Training: 2023-10-26 23:27:39,414-[calfw][301358]XNorm: 1.833807
Training: 2023-10-26 23:27:39,414-[calfw][301358]Accuracy-Flip: 0.95750+-0.01198
Training: 2023-10-26 23:27:39,414-[calfw][301358]Accuracy-Highest: 0.95950
Training: 2023-10-26 23:28:18,886-[cplfw][301358]XNorm: 1.946602
Training: 2023-10-26 23:28:18,887-[cplfw][301358]Accuracy-Flip: 0.90700+-0.01472
Training: 2023-10-26 23:28:18,887-[cplfw][301358]Accuracy-Highest: 0.90700
Training: 2023-10-26 23:29:05,053-[cfp_fp][301358]XNorm: 1.882414
Training: 2023-10-26 23:29:05,054-[cfp_fp][301358]Accuracy-Flip: 0.97700+-0.00471
Training: 2023-10-26 23:29:05,054-[cfp_fp][301358]Accuracy-Highest: 0.97786
Training: 2023-10-26 23:29:44,440-[agedb_30][301358]XNorm: 1.883562
Training: 2023-10-26 23:29:44,440-[agedb_30][301358]Accuracy-Flip: 0.97367+-0.00690
Training: 2023-10-26 23:29:44,440-[agedb_30][301358]Accuracy-Highest: 0.97467
Training: 2023-10-26 23:29:59,022-Speed 86.08 samples/sec   Loss 4.2985   Epoch: 22   Global Step: 301400   Required: 17 hours
Training: 2023-10-26 23:30:16,541-Speed 1096.00 samples/sec   Loss 4.2522   Epoch: 22   Global Step: 301450   Required: 17 hours
Training: 2023-10-26 23:30:33,910-Speed 1105.49 samples/sec   Loss 4.2417   Epoch: 22   Global Step: 301500   Required: 17 hours
Training: 2023-10-26 23:30:51,570-Speed 1087.29 samples/sec   Loss 4.2859   Epoch: 22   Global Step: 301550   Required: 17 hours
Training: 2023-10-26 23:31:08,921-Speed 1106.60 samples/sec   Loss 4.2587   Epoch: 22   Global Step: 301600   Required: 17 hours
Training: 2023-10-26 23:31:26,512-Speed 1091.58 samples/sec   Loss 4.2435   Epoch: 22   Global Step: 301650   Required: 17 hours
Training: 2023-10-26 23:31:43,443-Speed 1134.09 samples/sec   Loss 4.4338   Epoch: 22   Global Step: 301700   Required: 17 hours
Training: 2023-10-26 23:32:00,524-Speed 1124.17 samples/sec   Loss 4.2772   Epoch: 22   Global Step: 301750   Required: 17 hours
Training: 2023-10-26 23:32:17,742-Speed 1115.14 samples/sec   Loss 4.1467   Epoch: 22   Global Step: 301800   Required: 17 hours
Training: 2023-10-26 23:32:34,951-Speed 1115.73 samples/sec   Loss 4.4116   Epoch: 22   Global Step: 301850   Required: 17 hours
Training: 2023-10-26 23:32:52,063-Speed 1122.11 samples/sec   Loss 4.4371   Epoch: 22   Global Step: 301900   Required: 17 hours
Training: 2023-10-26 23:33:09,375-Speed 1109.12 samples/sec   Loss 4.3595   Epoch: 22   Global Step: 301950   Required: 17 hours
Training: 2023-10-26 23:33:26,686-Speed 1109.20 samples/sec   Loss 4.2726   Epoch: 22   Global Step: 302000   Required: 17 hours
Training: 2023-10-26 23:33:43,818-Speed 1120.74 samples/sec   Loss 4.3153   Epoch: 22   Global Step: 302050   Required: 17 hours
Training: 2023-10-26 23:34:01,093-Speed 1111.53 samples/sec   Loss 4.1340   Epoch: 22   Global Step: 302100   Required: 17 hours
Training: 2023-10-26 23:34:17,959-Speed 1138.39 samples/sec   Loss 4.3083   Epoch: 22   Global Step: 302150   Required: 17 hours
Training: 2023-10-26 23:34:35,267-Speed 1109.42 samples/sec   Loss 4.2802   Epoch: 22   Global Step: 302200   Required: 17 hours
Training: 2023-10-26 23:34:52,345-Speed 1124.33 samples/sec   Loss 4.2266   Epoch: 22   Global Step: 302250   Required: 17 hours
Training: 2023-10-26 23:35:09,600-Speed 1112.77 samples/sec   Loss 4.4460   Epoch: 22   Global Step: 302300   Required: 17 hours
Training: 2023-10-26 23:35:27,040-Speed 1100.99 samples/sec   Loss 4.3768   Epoch: 22   Global Step: 302350   Required: 17 hours
Training: 2023-10-26 23:35:44,215-Speed 1117.94 samples/sec   Loss 4.2181   Epoch: 22   Global Step: 302400   Required: 17 hours
Training: 2023-10-26 23:36:01,684-Speed 1099.18 samples/sec   Loss 4.2391   Epoch: 22   Global Step: 302450   Required: 17 hours
Training: 2023-10-26 23:36:18,840-Speed 1119.18 samples/sec   Loss 4.2121   Epoch: 22   Global Step: 302500   Required: 17 hours
Training: 2023-10-26 23:36:36,061-Speed 1115.02 samples/sec   Loss 4.2446   Epoch: 22   Global Step: 302550   Required: 17 hours
Training: 2023-10-26 23:36:53,120-Speed 1125.58 samples/sec   Loss 4.2635   Epoch: 22   Global Step: 302600   Required: 17 hours
Training: 2023-10-26 23:37:10,770-Speed 1087.85 samples/sec   Loss 4.3901   Epoch: 22   Global Step: 302650   Required: 17 hours
Training: 2023-10-26 23:37:28,167-Speed 1103.75 samples/sec   Loss 4.4882   Epoch: 22   Global Step: 302700   Required: 17 hours
Training: 2023-10-26 23:37:45,506-Speed 1107.35 samples/sec   Loss 4.2549   Epoch: 22   Global Step: 302750   Required: 17 hours
Training: 2023-10-26 23:38:02,615-Speed 1122.30 samples/sec   Loss 4.2897   Epoch: 22   Global Step: 302800   Required: 17 hours
Training: 2023-10-26 23:38:19,899-Speed 1110.93 samples/sec   Loss 4.2949   Epoch: 22   Global Step: 302850   Required: 17 hours
Training: 2023-10-26 23:38:37,151-Speed 1113.01 samples/sec   Loss 4.1999   Epoch: 22   Global Step: 302900   Required: 17 hours
Training: 2023-10-26 23:38:54,693-Speed 1094.54 samples/sec   Loss 4.4156   Epoch: 22   Global Step: 302950   Required: 17 hours
Training: 2023-10-26 23:39:11,469-Speed 1144.58 samples/sec   Loss 4.2590   Epoch: 22   Global Step: 303000   Required: 17 hours
Training: 2023-10-26 23:39:28,077-Speed 1156.17 samples/sec   Loss 4.3754   Epoch: 22   Global Step: 303050   Required: 17 hours
Training: 2023-10-26 23:39:45,289-Speed 1115.56 samples/sec   Loss 4.4590   Epoch: 22   Global Step: 303100   Required: 17 hours
Training: 2023-10-26 23:40:02,401-Speed 1122.07 samples/sec   Loss 4.3104   Epoch: 22   Global Step: 303150   Required: 17 hours
